Timestamp,SerialNumber,Watts,MaxWatts,DailyMaxWatts,LastReportDate
2025-08-08 08:01:33,Panel_13,10,296,10,1754654417
2025-08-08 08:01:33,Panel_14,9,241,9,1754654419
2025-08-08 08:01:33,Panel_17,7,249,7,1754654424
2025-08-08 08:02:03,Panel_22,11,296,11,1754654454
2025-08-08 08:02:33,Panel_6,9,296,9,1754654473
2025-08-08 08:02:33,Panel_15,10,296,10,1754654481
2025-08-08 08:02:33,Panel_20,14,297,14,1754654486
2025-08-08 08:03:03,Panel_5,13,297,13,1754654503
2025-08-08 08:03:03,Panel_7,9,278,9,1754654505
2025-08-08 08:03:03,Panel_12,10,296,10,1754654509
2025-08-08 08:03:34,Panel_3,8,279,8,1754654532
2025-08-08 08:03:34,Panel_8,14,297,14,1754654538
2025-08-08 08:03:34,Panel_10,11,285,11,1754654538
2025-08-08 08:03:34,Panel_16,9,294,9,1754654541
2025-08-08 08:04:04,Panel_1,8,295,8,1754654563
2025-08-08 08:04:04,Panel_2,12,296,12,1754654564
2025-08-08 08:04:04,Panel_4,13,297,13,1754654565
2025-08-08 08:04:04,Panel_18,13,297,13,1754654574
2025-08-08 08:04:34,Panel_11,8,171,8,1754654595
2025-08-08 08:05:04,Panel_21,12,296,12,1754654631
2025-08-08 08:06:04,Panel_19,11,292,11,1754654691
2025-08-08 08:06:35,Panel_9,12,296,12,1754654715
2025-08-08 08:07:05,Panel_13,11,296,11,1754654747
2025-08-08 08:07:05,Panel_14,10,241,10,1754654749
2025-08-08 08:07:05,Panel_17,7,249,7,1754654752
2025-08-08 08:07:35,Panel_22,12,296,12,1754654783
2025-08-08 08:08:05,Panel_6,9,296,9,1754654804
2025-08-08 08:08:05,Panel_15,10,296,10,1754654810
2025-08-08 08:08:05,Panel_20,15,297,15,1754654813
2025-08-08 08:08:35,Panel_5,14,297,14,1754654835
2025-08-08 08:08:35,Panel_7,10,278,10,1754654836
2025-08-08 08:08:35,Panel_12,10,296,10,1754654838
2025-08-08 08:09:06,Panel_3,8,279,8,1754654863
2025-08-08 08:09:06,Panel_8,14,297,14,1754654867
2025-08-08 08:09:06,Panel_10,12,285,12,1754654867
2025-08-08 08:09:06,Panel_16,10,294,10,1754654871
2025-08-08 08:09:36,Panel_1,9,295,9,1754654893
2025-08-08 08:09:36,Panel_2,13,296,13,1754654894
2025-08-08 08:09:36,Panel_4,13,297,13,1754654896
2025-08-08 08:09:36,Panel_18,14,297,14,1754654904
2025-08-08 08:10:06,Panel_11,8,171,8,1754654926
2025-08-08 08:10:36,Panel_21,13,296,13,1754654961
2025-08-08 08:11:36,Panel_19,11,292,11,1754655022
2025-08-08 08:12:07,Panel_9,13,296,13,1754655049
2025-08-08 08:12:37,Panel_13,11,296,11,1754655078
2025-08-08 08:12:37,Panel_14,10,241,10,1754655080
2025-08-08 08:12:37,Panel_17,8,249,8,1754655083
2025-08-08 08:13:07,Panel_22,12,296,12,1754655115
2025-08-08 08:13:37,Panel_6,10,296,10,1754655134
2025-08-08 08:13:37,Panel_15,11,296,11,1754655140
2025-08-08 08:13:37,Panel_20,15,297,15,1754655143
2025-08-08 08:14:07,Panel_5,14,297,14,1754655164
2025-08-08 08:14:07,Panel_7,10,278,10,1754655166
2025-08-08 08:14:07,Panel_12,11,296,11,1754655168
2025-08-08 08:14:37,Panel_3,9,279,9,1754655194
2025-08-08 08:14:37,Panel_8,15,297,15,1754655197
2025-08-08 08:14:37,Panel_10,12,285,12,1754655198
2025-08-08 08:14:37,Panel_16,11,294,11,1754655200
2025-08-08 08:15:08,Panel_1,10,295,10,1754655224
2025-08-08 08:15:08,Panel_2,13,296,13,1754655224
2025-08-08 08:15:08,Panel_4,14,297,14,1754655225
2025-08-08 08:15:08,Panel_18,15,297,15,1754655234
2025-08-08 08:15:23,Panel_11,9,171,9,1754655256
2025-08-08 08:15:53,Panel_21,13,296,13,1754655290
2025-08-08 08:17:08,Panel_19,12,292,12,1754655352
2025-08-08 08:17:39,Panel_9,13,296,13,1754655380
2025-08-08 08:18:09,Panel_13,12,296,12,1754655408
2025-08-08 08:18:09,Panel_14,11,241,11,1754655410
2025-08-08 08:18:09,Panel_17,9,249,9,1754655413
2025-08-08 08:18:24,Panel_22,13,296,13,1754655442
2025-08-08 08:18:54,Panel_6,10,296,10,1754655466
2025-08-08 08:18:54,Panel_15,11,296,11,1754655470
2025-08-08 08:18:54,Panel_20,16,297,16,1754655473
2025-08-08 08:19:24,Panel_5,15,297,15,1754655496
2025-08-08 08:19:24,Panel_7,11,278,11,1754655497
2025-08-08 08:19:24,Panel_12,11,296,11,1754655500
2025-08-08 08:19:55,Panel_3,9,279,9,1754655525
2025-08-08 08:19:55,Panel_8,15,297,15,1754655529
2025-08-08 08:19:55,Panel_10,13,285,13,1754655529
2025-08-08 08:19:55,Panel_16,11,294,11,1754655532
2025-08-08 08:20:25,Panel_1,10,295,10,1754655554
2025-08-08 08:20:25,Panel_2,14,296,14,1754655556
2025-08-08 08:20:25,Panel_4,14,297,14,1754655556
2025-08-08 08:20:25,Panel_18,15,297,15,1754655562
2025-08-08 08:20:55,Panel_11,9,171,9,1754655588
2025-08-08 08:21:25,Panel_21,14,296,14,1754655620
2025-08-08 08:22:25,Panel_19,12,292,12,1754655678
2025-08-08 08:22:56,Panel_9,14,296,14,1754655708
2025-08-08 08:23:26,Panel_13,12,296,12,1754655737
2025-08-08 08:23:26,Panel_14,11,241,11,1754655738
2025-08-08 08:23:26,Panel_17,9,249,9,1754655739
2025-08-08 08:23:56,Panel_22,13,296,13,1754655770
2025-08-08 08:24:26,Panel_6,11,296,11,1754655796
2025-08-08 08:24:26,Panel_15,12,296,12,1754655798
2025-08-08 08:24:26,Panel_20,17,297,17,1754655800
2025-08-08 08:24:56,Panel_5,16,297,16,1754655826
2025-08-08 08:24:56,Panel_7,11,278,11,1754655828
2025-08-08 08:24:56,Panel_12,12,296,12,1754655830
2025-08-08 08:25:27,Panel_3,10,279,10,1754655855
2025-08-08 08:25:27,Panel_8,16,297,16,1754655859
2025-08-08 08:25:27,Panel_10,13,285,13,1754655859
2025-08-08 08:25:27,Panel_16,12,294,12,1754655861
2025-08-08 08:25:57,Panel_1,10,295,10,1754655885
2025-08-08 08:25:57,Panel_2,15,296,15,1754655887
2025-08-08 08:25:57,Panel_4,15,297,15,1754655887
2025-08-08 08:25:57,Panel_18,16,297,16,1754655891
2025-08-08 08:26:27,Panel_11,10,171,10,1754655918
2025-08-08 08:26:57,Panel_21,14,296,14,1754655950
2025-08-08 08:27:58,Panel_19,13,292,13,1754656011
2025-08-08 08:28:28,Panel_9,15,296,15,1754656038
2025-08-08 08:28:58,Panel_13,13,296,13,1754656067
2025-08-08 08:28:58,Panel_14,12,241,12,1754656068
2025-08-08 08:28:58,Panel_17,9,249,9,1754656069
2025-08-08 08:29:28,Panel_22,14,296,14,1754656098
2025-08-08 08:29:58,Panel_6,11,296,11,1754656127
2025-08-08 08:29:58,Panel_15,13,296,13,1754656128
2025-08-08 08:29:58,Panel_20,17,297,17,1754656131
2025-08-08 08:30:28,Panel_5,16,297,16,1754656156
2025-08-08 08:30:28,Panel_7,12,278,12,1754656159
2025-08-08 08:30:28,Panel_12,13,296,13,1754656160
2025-08-08 08:30:59,Panel_3,10,279,10,1754656186
2025-08-08 08:30:59,Panel_8,17,297,17,1754656188
2025-08-08 08:30:59,Panel_10,14,285,14,1754656188
2025-08-08 08:30:59,Panel_16,12,294,12,1754656191
2025-08-08 08:31:29,Panel_1,11,295,11,1754656216
2025-08-08 08:31:29,Panel_2,15,296,15,1754656217
2025-08-08 08:31:29,Panel_4,16,297,16,1754656219
2025-08-08 08:31:29,Panel_18,17,297,17,1754656221
2025-08-08 08:31:59,Panel_11,10,171,10,1754656249
2025-08-08 08:32:29,Panel_21,15,296,15,1754656280
2025-08-08 08:33:29,Panel_19,14,292,14,1754656341
2025-08-08 08:34:00,Panel_9,16,296,16,1754656367
2025-08-08 08:34:30,Panel_13,14,296,14,1754656399
2025-08-08 08:34:30,Panel_14,12,241,12,1754656400
2025-08-08 08:34:30,Panel_17,10,249,10,1754656401
2025-08-08 08:35:00,Panel_22,15,296,15,1754656430
2025-08-08 08:35:30,Panel_6,12,296,12,1754656457
2025-08-08 08:35:30,Panel_15,13,296,13,1754656459
2025-08-08 08:35:30,Panel_20,18,297,18,1754656461
2025-08-08 08:36:00,Panel_5,17,297,17,1754656486
2025-08-08 08:36:00,Panel_7,13,278,13,1754656488
2025-08-08 08:36:00,Panel_12,13,296,13,1754656489
2025-08-08 08:36:31,Panel_3,10,279,10,1754656516
2025-08-08 08:36:31,Panel_8,18,297,18,1754656518
2025-08-08 08:36:31,Panel_10,14,285,14,1754656520
2025-08-08 08:36:31,Panel_16,13,294,13,1754656521
2025-08-08 08:37:01,Panel_1,12,295,12,1754656546
2025-08-08 08:37:01,Panel_2,16,296,16,1754656547
2025-08-08 08:37:01,Panel_4,17,297,17,1754656549
2025-08-08 08:37:01,Panel_18,18,297,18,1754656553
2025-08-08 08:37:31,Panel_11,11,171,11,1754656578
2025-08-08 08:38:01,Panel_21,16,296,16,1754656609
2025-08-08 08:39:01,Panel_19,15,292,15,1754656669
2025-08-08 08:39:32,Panel_9,16,296,16,1754656699
2025-08-08 08:40:02,Panel_13,14,296,14,1754656728
2025-08-08 08:40:02,Panel_14,13,241,13,1754656729
2025-08-08 08:40:02,Panel_17,9,249,10,1754656730
2025-08-08 08:40:32,Panel_22,15,296,15,1754656760
2025-08-08 08:41:02,Panel_6,12,296,12,1754656789
2025-08-08 08:41:02,Panel_15,13,296,13,1754656792
2025-08-08 08:41:02,Panel_20,19,297,19,1754656793
2025-08-08 08:41:32,Panel_5,17,297,17,1754656817
2025-08-08 08:41:32,Panel_7,12,278,13,1754656819
2025-08-08 08:41:32,Panel_12,13,296,13,1754656820
2025-08-08 08:42:03,Panel_3,10,279,10,1754656847
2025-08-08 08:42:03,Panel_8,18,297,18,1754656849
2025-08-08 08:42:03,Panel_10,14,285,14,1754656852
2025-08-08 08:42:03,Panel_16,12,294,13,1754656853
2025-08-08 08:42:33,Panel_1,11,295,12,1754656878
2025-08-08 08:42:33,Panel_2,16,296,16,1754656878
2025-08-08 08:42:33,Panel_4,17,297,17,1754656880
2025-08-08 08:42:33,Panel_18,18,297,18,1754656883
2025-08-08 08:43:03,Panel_11,10,171,11,1754656910
2025-08-08 08:43:33,Panel_21,16,296,16,1754656942
2025-08-08 08:44:34,Panel_19,14,292,15,1754657001
2025-08-08 08:45:04,Panel_9,17,296,17,1754657029
2025-08-08 08:45:34,Panel_13,15,296,15,1754657058
2025-08-08 08:45:34,Panel_14,13,241,13,1754657059
2025-08-08 08:45:34,Panel_17,9,249,10,1754657059
2025-08-08 08:46:04,Panel_22,17,296,17,1754657092
2025-08-08 08:46:34,Panel_6,14,296,14,1754657118
2025-08-08 08:46:34,Panel_15,15,296,15,1754657120
2025-08-08 08:46:34,Panel_20,21,297,21,1754657121
2025-08-08 08:47:04,Panel_5,19,297,19,1754657149
2025-08-08 08:47:04,Panel_7,14,278,14,1754657150
2025-08-08 08:47:04,Panel_12,15,296,15,1754657150
2025-08-08 08:47:35,Panel_3,11,279,11,1754657178
2025-08-08 08:47:35,Panel_8,20,297,20,1754657180
2025-08-08 08:47:35,Panel_10,16,285,16,1754657182
2025-08-08 08:47:35,Panel_16,14,294,14,1754657186
2025-08-08 08:48:05,Panel_1,13,295,13,1754657208
2025-08-08 08:48:05,Panel_2,18,296,18,1754657209
2025-08-08 08:48:05,Panel_4,19,297,19,1754657210
2025-08-08 08:48:05,Panel_18,20,297,20,1754657213
2025-08-08 08:48:35,Panel_11,12,171,12,1754657241
2025-08-08 08:49:05,Panel_21,18,296,18,1754657272
2025-08-08 08:50:06,Panel_19,16,292,16,1754657329
2025-08-08 08:50:36,Panel_9,19,296,19,1754657359
2025-08-08 08:51:06,Panel_13,17,296,17,1754657388
2025-08-08 08:51:06,Panel_14,15,241,15,1754657389
2025-08-08 08:51:06,Panel_17,11,249,11,1754657390
2025-08-08 08:51:21,Panel_22,18,296,18,1754657420
2025-08-08 08:52:06,Panel_6,15,296,15,1754657449
2025-08-08 08:52:06,Panel_15,17,296,17,1754657449
2025-08-08 08:52:06,Panel_20,23,297,23,1754657451
2025-08-08 08:52:36,Panel_5,21,297,21,1754657480
2025-08-08 08:52:36,Panel_7,15,278,15,1754657479
2025-08-08 08:52:36,Panel_12,16,296,16,1754657483
2025-08-08 08:53:07,Panel_3,12,279,12,1754657508
2025-08-08 08:53:07,Panel_8,22,297,22,1754657510
2025-08-08 08:53:07,Panel_10,18,285,18,1754657510
2025-08-08 08:53:07,Panel_16,16,294,16,1754657512
2025-08-08 08:53:37,Panel_1,14,295,14,1754657539
2025-08-08 08:53:37,Panel_2,19,296,19,1754657540
2025-08-08 08:53:37,Panel_4,21,297,21,1754657541
2025-08-08 08:53:37,Panel_18,22,297,22,1754657542
2025-08-08 08:53:52,Panel_11,13,171,13,1754657570
2025-08-08 08:54:22,Panel_21,20,296,20,1754657600
2025-08-08 08:55:22,Panel_19,18,292,18,1754657658
2025-08-08 08:55:53,Panel_9,21,296,21,1754657689
2025-08-08 08:56:38,Panel_13,18,296,18,1754657720
2025-08-08 08:56:38,Panel_14,16,241,16,1754657721
2025-08-08 08:56:38,Panel_17,12,249,12,1754657722
2025-08-08 08:56:53,Panel_22,19,296,19,1754657750
2025-08-08 08:57:23,Panel_6,16,296,16,1754657780
2025-08-08 08:57:23,Panel_15,18,296,18,1754657781
2025-08-08 08:57:23,Panel_20,24,297,24,1754657783
2025-08-08 08:58:08,Panel_5,23,297,23,1754657810
2025-08-08 08:58:08,Panel_7,16,278,16,1754657809
2025-08-08 08:58:08,Panel_12,17,296,17,1754657813
2025-08-08 08:58:39,Panel_3,13,279,13,1754657840
2025-08-08 08:58:39,Panel_8,24,297,24,1754657844
2025-08-08 08:58:39,Panel_10,19,285,19,1754657844
2025-08-08 08:58:39,Panel_16,17,294,17,1754657845
2025-08-08 08:59:09,Panel_1,15,295,15,1754657870
2025-08-08 08:59:09,Panel_2,21,296,21,1754657870
2025-08-08 08:59:09,Panel_4,22,297,22,1754657871
2025-08-08 08:59:09,Panel_18,23,297,23,1754657875
2025-08-08 08:59:39,Panel_11,13,171,13,1754657901
2025-08-08 08:59:54,Panel_21,20,296,20,1754657930
2025-08-08 09:00:55,Panel_19,18,292,18,1754657989
2025-08-08 09:01:25,Panel_9,21,296,21,1754658021
2025-08-08 09:01:55,Panel_13,18,296,18,1754658050
2025-08-08 09:01:55,Panel_14,16,241,16,1754658051
2025-08-08 09:01:55,Panel_17,11,249,12,1754658052
2025-08-08 09:02:25,Panel_22,19,296,19,1754658081
2025-08-08 09:03:10,Panel_6,15,296,16,1754658110
2025-08-08 09:03:10,Panel_15,17,296,18,1754658115
2025-08-08 09:03:10,Panel_20,23,297,24,1754658116
2025-08-08 09:03:40,Panel_5,21,297,23,1754658140
2025-08-08 09:03:40,Panel_7,15,278,16,1754658140
2025-08-08 09:03:40,Panel_12,16,296,17,1754658143
2025-08-08 09:04:10,Panel_3,12,279,13,1754658171
2025-08-08 09:04:10,Panel_8,22,297,24,1754658174
2025-08-08 09:04:10,Panel_10,17,285,19,1754658175
2025-08-08 09:04:10,Panel_16,15,294,17,1754658177
2025-08-08 09:04:41,Panel_1,13,295,15,1754658200
2025-08-08 09:04:41,Panel_2,19,296,21,1754658201
2025-08-08 09:04:41,Panel_4,20,297,22,1754658203
2025-08-08 09:04:41,Panel_18,21,297,23,1754658207
2025-08-08 09:04:56,Panel_11,12,171,13,1754658233
2025-08-08 09:05:26,Panel_21,19,296,20,1754658260
2025-08-08 09:06:26,Panel_19,17,292,18,1754658320
2025-08-08 09:06:56,Panel_9,19,296,21,1754658351
2025-08-08 09:07:27,Panel_13,17,296,18,1754658382
2025-08-08 09:07:27,Panel_14,15,241,16,1754658382
2025-08-08 09:07:27,Panel_17,11,249,12,1754658384
2025-08-08 09:07:57,Panel_22,18,296,19,1754658413
2025-08-08 09:08:27,Panel_6,15,296,16,1754658441
2025-08-08 09:08:27,Panel_15,17,296,18,1754658442
2025-08-08 09:08:27,Panel_20,23,297,24,1754658445
2025-08-08 09:08:57,Panel_5,22,297,23,1754658471
2025-08-08 09:08:57,Panel_7,16,278,16,1754658472
2025-08-08 09:08:57,Panel_12,17,296,17,1754658472
2025-08-08 09:09:27,Panel_3,13,279,13,1754658501
2025-08-08 09:09:27,Panel_8,23,297,24,1754658503
2025-08-08 09:09:27,Panel_10,18,285,19,1754658504
2025-08-08 09:09:27,Panel_16,16,294,17,1754658505
2025-08-08 09:09:58,Panel_1,15,295,15,1754658530
2025-08-08 09:09:58,Panel_2,21,296,21,1754658532
2025-08-08 09:09:58,Panel_4,22,297,22,1754658535
2025-08-08 09:09:58,Panel_18,24,297,24,1754658535
2025-08-08 09:10:28,Panel_11,14,171,14,1754658561
2025-08-08 09:10:58,Panel_21,22,296,22,1754658591
2025-08-08 09:11:58,Panel_19,21,292,21,1754658651
2025-08-08 09:12:29,Panel_9,26,296,26,1754658682
2025-08-08 09:12:59,Panel_13,22,296,22,1754658712
2025-08-08 09:12:59,Panel_14,20,241,20,1754658712
2025-08-08 09:12:59,Panel_17,14,249,14,1754658714
2025-08-08 09:13:29,Panel_22,25,296,25,1754658745
2025-08-08 09:13:59,Panel_6,21,296,21,1754658774
2025-08-08 09:13:59,Panel_15,24,296,24,1754658775
2025-08-08 09:13:59,Panel_20,31,297,31,1754658777
2025-08-08 09:14:29,Panel_5,29,297,29,1754658802
2025-08-08 09:14:29,Panel_7,22,278,22,1754658803
2025-08-08 09:14:29,Panel_12,23,296,23,1754658805
2025-08-08 09:15:14,Panel_3,17,279,17,1754658832
2025-08-08 09:15:14,Panel_8,31,297,31,1754658835
2025-08-08 09:15:14,Panel_10,25,285,25,1754658835
2025-08-08 09:15:14,Panel_16,22,294,22,1754658836
2025-08-08 09:15:30,Panel_1,20,295,20,1754658861
2025-08-08 09:15:30,Panel_2,28,296,28,1754658863
2025-08-08 09:15:30,Panel_4,29,297,29,1754658864
2025-08-08 09:15:30,Panel_18,31,297,31,1754658865
2025-08-08 09:16:00,Panel_11,18,171,18,1754658892
2025-08-08 09:16:30,Panel_21,27,296,27,1754658923
2025-08-08 09:17:30,Panel_19,24,292,24,1754658983
2025-08-08 09:18:00,Panel_9,26,296,26,1754659013
2025-08-08 09:18:31,Panel_13,22,296,22,1754659045
2025-08-08 09:18:31,Panel_14,20,241,20,1754659048
2025-08-08 09:18:31,Panel_17,14,249,14,1754659049
2025-08-08 09:19:01,Panel_22,23,296,25,1754659076
2025-08-08 09:19:31,Panel_6,19,296,21,1754659102
2025-08-08 09:19:31,Panel_15,21,296,24,1754659106
2025-08-08 09:19:31,Panel_20,28,297,31,1754659108
2025-08-08 09:20:01,Panel_5,26,297,29,1754659134
2025-08-08 09:20:01,Panel_7,19,278,22,1754659135
2025-08-08 09:20:01,Panel_12,19,296,23,1754659137
2025-08-08 09:20:32,Panel_3,15,279,17,1754659164
2025-08-08 09:20:32,Panel_8,27,297,31,1754659165
2025-08-08 09:20:32,Panel_10,22,285,25,1754659166
2025-08-08 09:20:32,Panel_16,18,294,22,1754659167
2025-08-08 09:21:02,Panel_1,16,295,20,1754659194
2025-08-08 09:21:02,Panel_2,24,296,28,1754659194
2025-08-08 09:21:02,Panel_4,25,297,29,1754659194
2025-08-08 09:21:02,Panel_18,26,297,31,1754659195
2025-08-08 09:21:32,Panel_11,15,171,18,1754659225
2025-08-08 09:22:02,Panel_21,23,296,27,1754659253
2025-08-08 09:23:02,Panel_19,22,292,24,1754659316
2025-08-08 09:23:33,Panel_9,25,296,26,1754659344
2025-08-08 09:24:03,Panel_13,22,296,22,1754659374
2025-08-08 09:24:03,Panel_14,20,241,20,1754659375
2025-08-08 09:24:03,Panel_17,14,249,14,1754659377
2025-08-08 09:24:33,Panel_22,25,296,25,1754659403
2025-08-08 09:25:03,Panel_6,21,296,21,1754659435
2025-08-08 09:25:03,Panel_15,24,296,24,1754659436
2025-08-08 09:25:03,Panel_20,32,297,32,1754659438
2025-08-08 09:25:33,Panel_5,30,297,30,1754659466
2025-08-08 09:25:33,Panel_7,23,278,23,1754659466
2025-08-08 09:25:33,Panel_12,24,296,24,1754659467
2025-08-08 09:26:04,Panel_3,18,279,18,1754659494
2025-08-08 09:26:04,Panel_8,33,297,33,1754659496
2025-08-08 09:26:04,Panel_10,27,285,27,1754659496
2025-08-08 09:26:04,Panel_16,23,294,23,1754659496
2025-08-08 09:26:34,Panel_1,21,295,21,1754659524
2025-08-08 09:26:34,Panel_2,31,296,31,1754659525
2025-08-08 09:26:34,Panel_4,32,297,32,1754659525
2025-08-08 09:26:34,Panel_18,33,297,33,1754659527
2025-08-08 09:27:04,Panel_11,21,171,21,1754659555
2025-08-08 09:27:34,Panel_21,33,296,33,1754659584
2025-08-08 09:28:34,Panel_19,31,292,31,1754659645
2025-08-08 09:29:05,Panel_9,33,296,33,1754659676
2025-08-08 09:29:35,Panel_13,28,296,28,1754659706
2025-08-08 09:29:35,Panel_14,25,241,25,1754659707
2025-08-08 09:29:35,Panel_17,18,249,18,1754659708
2025-08-08 09:30:05,Panel_22,29,296,29,1754659737
2025-08-08 09:30:35,Panel_6,23,296,23,1754659766
2025-08-08 09:30:35,Panel_15,26,296,26,1754659767
2025-08-08 09:30:35,Panel_20,36,297,36,1754659770
2025-08-08 09:31:05,Panel_5,33,297,33,1754659796
2025-08-08 09:31:05,Panel_7,24,278,24,1754659797
2025-08-08 09:31:05,Panel_12,24,296,24,1754659797
2025-08-08 09:31:36,Panel_3,18,279,18,1754659824
2025-08-08 09:31:36,Panel_8,34,297,34,1754659826
2025-08-08 09:31:36,Panel_10,27,285,27,1754659827
2025-08-08 09:31:36,Panel_16,22,294,23,1754659827
2025-08-08 09:32:06,Panel_1,20,295,21,1754659855
2025-08-08 09:32:06,Panel_2,29,296,31,1754659856
2025-08-08 09:32:06,Panel_4,30,297,32,1754659857
2025-08-08 09:32:06,Panel_18,32,297,33,1754659859
2025-08-08 09:32:36,Panel_11,17,171,21,1754659886
2025-08-08 09:33:06,Panel_21,28,296,33,1754659915
2025-08-08 09:34:07,Panel_19,24,292,31,1754659981
2025-08-08 09:34:37,Panel_9,27,296,33,1754660005
2025-08-08 09:35:07,Panel_13,23,296,28,1754660038
2025-08-08 09:35:07,Panel_14,21,241,25,1754660038
2025-08-08 09:35:07,Panel_17,14,249,18,1754660041
2025-08-08 09:35:37,Panel_22,25,296,29,1754660068
2025-08-08 09:36:07,Panel_6,21,296,23,1754660096
2025-08-08 09:36:07,Panel_15,24,296,26,1754660098
2025-08-08 09:36:07,Panel_20,36,297,36,1754660100
2025-08-08 09:36:37,Panel_5,32,297,33,1754660126
2025-08-08 09:36:37,Panel_7,21,278,24,1754660125
2025-08-08 09:36:37,Panel_12,23,296,24,1754660127
2025-08-08 09:37:08,Panel_3,17,279,18,1754660155
2025-08-08 09:37:08,Panel_8,37,297,37,1754660156
2025-08-08 09:37:08,Panel_10,26,285,27,1754660157
2025-08-08 09:37:08,Panel_16,22,294,23,1754660160
2025-08-08 09:37:38,Panel_1,21,295,21,1754660185
2025-08-08 09:37:38,Panel_2,31,296,31,1754660187
2025-08-08 09:37:38,Panel_4,34,297,34,1754660189
2025-08-08 09:37:38,Panel_18,36,297,36,1754660190
2025-08-08 09:38:08,Panel_11,20,171,21,1754660217
2025-08-08 09:38:38,Panel_21,33,296,33,1754660247
2025-08-08 09:39:38,Panel_19,31,292,31,1754660307
2025-08-08 09:40:09,Panel_9,36,296,36,1754660336
2025-08-08 09:40:39,Panel_13,31,296,31,1754660369
2025-08-08 09:40:39,Panel_14,27,241,27,1754660369
2025-08-08 09:40:39,Panel_17,18,249,18,1754660371
2025-08-08 09:41:09,Panel_22,35,296,35,1754660397
2025-08-08 09:41:39,Panel_6,28,296,28,1754660426
2025-08-08 09:41:39,Panel_15,33,296,33,1754660427
2025-08-08 09:41:39,Panel_20,55,297,55,1754660427
2025-08-08 09:42:10,Panel_5,40,297,40,1754660456
2025-08-08 09:42:10,Panel_7,27,278,27,1754660457
2025-08-08 09:42:10,Panel_12,30,296,30,1754660459
2025-08-08 09:42:40,Panel_3,21,279,21,1754660487
2025-08-08 09:42:40,Panel_8,46,297,46,1754660487
2025-08-08 09:42:40,Panel_10,30,285,30,1754660488
2025-08-08 09:42:40,Panel_16,27,294,27,1754660489
2025-08-08 09:43:10,Panel_1,24,295,24,1754660516
2025-08-08 09:43:10,Panel_2,35,296,35,1754660517
2025-08-08 09:43:10,Panel_4,40,297,40,1754660519
2025-08-08 09:43:10,Panel_18,44,297,44,1754660520
2025-08-08 09:43:40,Panel_11,20,171,21,1754660548
2025-08-08 09:44:10,Panel_21,34,296,34,1754660577
2025-08-08 09:45:11,Panel_19,28,292,31,1754660639
2025-08-08 09:45:41,Panel_9,35,296,36,1754660669
