Timestamp,Production_W,Consumption_W,Net_W,PanelTotal_W
2025-08-07 08:38:28,352,582,-230,353
2025-08-07 08:38:43,357,593,-237,353
2025-08-07 08:38:58,366,596,-230,353
2025-08-07 08:39:13,324,568,-243,353
2025-08-07 08:39:28,357,652,-295,353
2025-08-07 08:39:43,358,639,-281,353
2025-08-07 08:39:58,378,655,-276,353
2025-08-07 08:40:13,362,624,-262,353
2025-08-07 08:40:28,332,566,-233,353
2025-08-07 08:40:43,353,585,-233,353
2025-08-07 08:40:58,343,594,-251,356
2025-08-07 08:41:14,351,612,-262,356
2025-08-07 08:41:29,363,628,-264,358
2025-08-07 08:41:44,378,633,-255,358
2025-08-07 08:41:59,363,631,-268,358
2025-08-07 08:42:14,365,651,-286,358
2025-08-07 08:42:29,353,646,-293,358
2025-08-07 08:42:44,357,658,-301,358
2025-08-07 08:42:59,347,613,-266,358
2025-08-07 08:43:14,362,586,-224,358
2025-08-07 08:43:29,356,572,-216,358
2025-08-07 08:43:45,362,579,-217,358
2025-08-07 08:44:00,342,563,-221,359
2025-08-07 08:44:15,361,581,-220,359
2025-08-07 08:44:30,353,556,-203,361
2025-08-07 08:44:45,354,600,-246,361
2025-08-07 08:45:00,376,597,-221,362
2025-08-07 08:45:15,326,536,-209,362
2025-08-07 08:45:30,378,553,-175,366
2025-08-07 08:45:45,367,552,-185,366
2025-08-07 08:46:00,375,580,-205,367
2025-08-07 08:46:15,370,556,-186,367
2025-08-07 08:46:31,356,563,-207,367
2025-08-07 08:46:46,386,594,-209,367
2025-08-07 08:47:01,387,603,-216,368
2025-08-07 08:47:16,380,562,-182,368
2025-08-07 08:47:31,362,554,-191,368
2025-08-07 08:47:46,352,545,-192,368
2025-08-07 08:48:01,367,564,-197,369
2025-08-07 08:48:16,360,548,-188,369
2025-08-07 08:48:31,389,581,-192,369
2025-08-07 08:48:46,371,637,-266,369
2025-08-07 08:49:01,369,597,-228,369
2025-08-07 08:49:17,378,619,-240,369
2025-08-07 08:49:32,383,577,-194,369
2025-08-07 08:49:47,368,561,-193,369
2025-08-07 08:50:02,391,591,-200,370
2025-08-07 08:50:17,343,593,-250,370
2025-08-07 08:50:32,382,585,-203,370
2025-08-07 08:50:47,391,556,-164,370
2025-08-07 08:51:02,376,563,-187,371
2025-08-07 08:51:17,370,578,-208,371
2025-08-07 08:51:32,381,572,-191,372
2025-08-07 08:51:47,412,640,-228,372
2025-08-07 08:52:03,356,630,-274,374
2025-08-07 08:52:18,392,608,-216,374
2025-08-07 08:52:33,379,658,-279,377
2025-08-07 08:52:48,387,624,-237,377
2025-08-07 08:53:03,360,587,-227,377
2025-08-07 08:53:18,366,590,-224,377
2025-08-07 08:53:33,376,624,-248,378
2025-08-07 08:53:48,389,656,-266,378
2025-08-07 08:54:03,383,667,-284,379
2025-08-07 08:54:19,384,613,-229,379
2025-08-07 08:54:34,368,626,-258,379
2025-08-07 08:54:49,399,644,-245,379
2025-08-07 08:55:04,387,636,-249,380
2025-08-07 08:55:19,390,665,-275,380
2025-08-07 08:55:34,370,616,-246,383
2025-08-07 08:55:49,404,662,-258,383
2025-08-07 08:56:04,399,627,-228,384
2025-08-07 08:56:19,381,613,-231,384
2025-08-07 08:56:34,396,648,-252,389
2025-08-07 08:56:49,413,629,-215,389
2025-08-07 08:57:05,408,641,-233,391
2025-08-07 08:57:20,406,650,-244,391
2025-08-07 08:57:35,394,647,-253,394
2025-08-07 08:57:50,400,600,-200,394
2025-08-07 08:58:05,424,593,-169,396
2025-08-07 08:58:20,409,625,-216,396
2025-08-07 08:58:35,403,612,-210,397
2025-08-07 08:58:50,405,668,-262,397
2025-08-07 08:59:05,412,667,-256,399
2025-08-07 08:59:20,403,653,-250,399
2025-08-07 08:59:36,396,655,-260,399
2025-08-07 08:59:51,408,671,-263,399
2025-08-07 09:00:06,415,685,-270,399
2025-08-07 09:00:21,398,659,-262,399
2025-08-07 09:00:36,405,645,-241,400
2025-08-07 09:00:51,407,637,-230,400
2025-08-07 09:01:06,404,628,-224,403
2025-08-07 09:01:21,402,652,-251,403
2025-08-07 09:01:36,425,655,-231,404
2025-08-07 09:01:51,421,636,-215,404
2025-08-07 09:02:06,409,629,-220,407
2025-08-07 09:02:22,447,641,-194,407
2025-08-07 09:02:37,418,658,-239,410
2025-08-07 09:02:52,451,597,-146,410
2025-08-07 09:03:07,436,597,-161,413
2025-08-07 09:03:22,424,608,-184,413
2025-08-07 09:03:37,437,683,-246,416
2025-08-07 09:03:53,435,666,-232,416
2025-08-07 09:04:08,424,679,-255,416
2025-08-07 09:04:23,446,660,-214,416
2025-08-07 09:04:38,444,661,-217,418
2025-08-07 09:04:53,434,640,-206,418
2025-08-07 09:05:08,419,633,-214,419
2025-08-07 09:05:23,444,639,-195,419
2025-08-07 09:05:38,439,654,-216,419
2025-08-07 09:05:53,425,657,-232,419
2025-08-07 09:06:08,421,680,-259,420
2025-08-07 09:06:23,419,672,-253,420
2025-08-07 09:06:39,432,664,-232,424
2025-08-07 09:06:54,444,672,-227,424
2025-08-07 09:07:09,428,646,-218,426
2025-08-07 09:07:24,423,635,-213,426
2025-08-07 09:07:39,449,661,-213,430
2025-08-07 09:07:54,430,643,-214,430
2025-08-07 09:08:09,446,627,-181,433
2025-08-07 09:08:24,433,610,-178,433
2025-08-07 09:08:40,436,627,-191,436
2025-08-07 09:08:55,446,624,-178,436
2025-08-07 09:09:10,439,616,-177,441
2025-08-07 09:09:25,444,684,-240,441
2025-08-07 09:09:40,429,588,-158,441
2025-08-07 09:09:55,449,598,-149,441
2025-08-07 09:10:10,423,618,-195,442
2025-08-07 09:10:25,432,630,-198,442
2025-08-07 09:10:40,428,677,-249,442
2025-08-07 09:10:55,446,658,-213,442
2025-08-07 09:11:11,447,645,-198,442
2025-08-07 09:11:26,461,631,-170,442
2025-08-07 09:11:41,436,648,-212,442
2025-08-07 09:11:56,441,665,-224,442
2025-08-07 09:12:11,461,658,-197,442
2025-08-07 09:12:26,452,614,-162,442
2025-08-07 09:12:41,458,634,-177,442
2025-08-07 09:12:56,467,670,-203,442
2025-08-07 09:13:11,445,662,-217,444
2025-08-07 09:13:26,440,632,-192,444
2025-08-07 09:13:41,419,615,-196,444
2025-08-07 09:13:57,418,602,-183,444
2025-08-07 09:14:12,433,625,-192,446
2025-08-07 09:14:27,455,648,-193,446
2025-08-07 09:14:42,445,634,-189,446
2025-08-07 09:14:57,462,671,-209,446
2025-08-07 09:15:12,413,639,-226,447
2025-08-07 09:15:27,451,669,-217,447
2025-08-07 09:15:42,434,655,-221,448
2025-08-07 09:15:57,462,685,-223,448
2025-08-07 09:16:12,448,665,-217,449
2025-08-07 09:16:27,473,652,-179,449
2025-08-07 09:16:43,497,676,-179,449
2025-08-07 09:16:58,510,683,-174,449
2025-08-07 09:17:13,496,676,-180,450
2025-08-07 09:17:28,482,666,-184,450
2025-08-07 09:17:43,478,643,-165,453
2025-08-07 09:17:58,457,655,-198,453
2025-08-07 09:18:13,477,697,-220,454
2025-08-07 09:18:28,459,677,-218,454
2025-08-07 09:18:43,486,672,-187,459
2025-08-07 09:18:58,469,661,-192,459
2025-08-07 09:19:14,481,634,-153,461
2025-08-07 09:19:29,472,753,-281,461
2025-08-07 09:19:44,470,765,-295,464
2025-08-07 09:19:59,470,735,-265,464
2025-08-07 09:20:14,497,757,-259,469
2025-08-07 09:20:29,464,690,-226,469
2025-08-07 09:20:44,501,733,-231,469
2025-08-07 09:20:59,472,705,-233,469
2025-08-07 09:21:14,496,691,-195,471
2025-08-07 09:21:29,456,696,-240,471
2025-08-07 09:21:45,492,715,-223,471
2025-08-07 09:22:00,483,718,-235,472
2025-08-07 09:22:15,481,734,-253,472
2025-08-07 09:22:30,479,711,-232,473
2025-08-07 09:22:45,479,721,-242,473
2025-08-07 09:23:00,480,724,-243,476
2025-08-07 09:23:15,494,734,-239,476
2025-08-07 09:23:30,483,694,-210,477
2025-08-07 09:23:45,487,715,-228,477
2025-08-07 09:24:00,486,705,-220,477
2025-08-07 09:24:15,489,716,-227,480
2025-08-07 09:24:31,444,753,-309,480
2025-08-07 09:24:46,426,728,-301,482
2025-08-07 09:25:01,428,741,-313,482
2025-08-07 09:25:16,433,687,-255,483
2025-08-07 09:25:31,447,692,-245,483
2025-08-07 09:25:46,488,714,-226,485
2025-08-07 09:26:01,517,729,-213,485
2025-08-07 09:26:16,489,691,-203,485
2025-08-07 09:26:32,537,733,-196,485
2025-08-07 09:26:47,546,800,-254,485
2025-08-07 09:27:02,530,735,-205,485
2025-08-07 09:27:17,534,740,-206,485
2025-08-07 09:27:32,533,750,-217,485
2025-08-07 09:27:47,522,695,-173,485
2025-08-07 09:28:02,544,692,-148,486
2025-08-07 09:28:17,516,740,-224,486
2025-08-07 09:28:32,525,754,-229,486
2025-08-07 09:28:47,510,730,-221,490
2025-08-07 09:29:03,538,707,-169,490
2025-08-07 09:29:18,517,668,-151,491
2025-08-07 09:29:33,525,659,-133,491
2025-08-07 09:29:48,529,668,-139,493
2025-08-07 09:30:03,519,681,-162,498
2025-08-07 09:30:18,513,672,-159,498
2025-08-07 09:30:33,517,690,-173,503
2025-08-07 09:30:48,521,697,-176,503
2025-08-07 09:31:03,533,723,-190,503
2025-08-07 09:31:18,531,717,-186,511
2025-08-07 09:31:33,551,702,-151,511
2025-08-07 09:31:49,570,700,-130,513
2025-08-07 09:32:04,557,695,-138,513
2025-08-07 09:32:19,579,761,-183,518
2025-08-07 09:32:34,595,729,-134,520
2025-08-07 09:32:49,551,682,-131,520
2025-08-07 09:33:04,595,666,-71,520
2025-08-07 09:33:19,586,713,-127,520
2025-08-07 09:33:34,593,718,-126,520
2025-08-07 09:33:49,643,689,-47,522
2025-08-07 09:34:04,618,682,-65,522
2025-08-07 09:34:19,617,663,-45,527
2025-08-07 09:34:35,655,731,-76,529
2025-08-07 09:34:50,657,688,-31,529
2025-08-07 09:35:05,647,685,-39,529
2025-08-07 09:35:20,691,742,-51,540
2025-08-07 09:35:35,674,748,-74,549
2025-08-07 09:35:50,702,744,-42,549
2025-08-07 09:36:05,689,725,-37,559
2025-08-07 09:36:20,692,741,-49,559
2025-08-07 09:36:35,686,736,-50,576
2025-08-07 09:36:50,699,677,22,576
2025-08-07 09:37:05,676,665,11,578
2025-08-07 09:37:20,674,681,-7,578
2025-08-07 09:37:36,665,700,-35,587
2025-08-07 09:37:51,675,735,-60,587
2025-08-07 09:38:06,609,742,-133,590
2025-08-07 09:38:21,565,741,-176,590
2025-08-07 09:38:36,557,740,-183,590
2025-08-07 09:38:51,537,723,-185,590
2025-08-07 09:39:06,554,706,-153,594
2025-08-07 09:39:22,577,684,-107,594
2025-08-07 09:39:37,696,668,28,607
2025-08-07 09:39:53,696,622,73,607
2025-08-07 09:40:08,737,651,86,611
2025-08-07 09:40:23,755,646,108,611
2025-08-07 09:40:38,774,667,106,625
2025-08-07 09:40:53,767,634,133,625
2025-08-07 09:41:08,769,617,152,639
2025-08-07 09:41:23,783,638,145,639
2025-08-07 09:41:38,751,632,119,649
2025-08-07 09:41:53,756,651,105,649
2025-08-07 09:42:08,733,626,108,675
2025-08-07 09:42:24,706,605,101,675
2025-08-07 09:42:39,719,631,88,676
2025-08-07 09:42:54,681,618,63,676
2025-08-07 09:43:09,583,620,-36,680
2025-08-07 09:43:24,634,643,-9,680
2025-08-07 09:43:39,566,654,-88,680
2025-08-07 09:43:54,584,666,-82,680
2025-08-07 09:44:09,602,662,-60,680
2025-08-07 09:44:24,590,649,-59,680
2025-08-07 09:44:39,644,695,-51,681
2025-08-07 09:44:54,628,763,-135,681
2025-08-07 09:45:10,659,688,-28,686
2025-08-07 09:45:25,643,629,14,686
2025-08-07 09:45:40,607,612,-5,687
2025-08-07 09:45:55,643,619,24,687
2025-08-07 09:46:10,646,623,23,689
2025-08-07 09:46:25,666,619,47,689
2025-08-07 09:46:40,731,619,112,688
2025-08-07 09:46:55,749,667,82,688
2025-08-07 09:47:10,764,612,152,686
2025-08-07 09:47:25,800,644,155,686
2025-08-07 09:47:40,768,601,167,684
2025-08-07 09:47:55,809,609,200,684
2025-08-07 09:48:11,858,615,242,683
2025-08-07 09:48:26,899,652,247,683
2025-08-07 09:48:41,875,649,227,684
2025-08-07 09:48:56,852,535,317,684
2025-08-07 09:49:11,824,523,301,685
2025-08-07 09:49:26,818,531,287,685
2025-08-07 09:49:46,756,514,242,685
2025-08-07 09:50:01,784,592,192,685
2025-08-07 09:50:16,726,518,208,688
2025-08-07 09:50:32,774,596,177,688
2025-08-07 09:50:47,748,564,184,703
2025-08-07 09:51:06,735,544,191,710
2025-08-07 09:51:22,734,559,175,710
2025-08-07 09:51:37,749,557,191,710
2025-08-07 09:51:52,774,557,217,729
2025-08-07 09:52:07,782,523,259,742
2025-08-07 09:52:22,869,564,305,742
2025-08-07 09:52:37,933,565,368,764
2025-08-07 09:52:52,976,538,438,764
2025-08-07 09:53:07,951,629,322,764
2025-08-07 09:53:22,961,607,353,780
2025-08-07 09:53:37,956,616,340,784
2025-08-07 09:53:52,944,562,382,784
2025-08-07 09:54:07,932,538,394,795
2025-08-07 09:54:23,902,542,361,795
2025-08-07 09:54:38,840,539,301,799
2025-08-07 09:54:53,847,547,300,799
2025-08-07 09:55:08,803,548,255,799
2025-08-07 09:55:23,754,533,221,799
2025-08-07 09:55:38,756,568,189,805
2025-08-07 09:55:53,721,560,162,805
2025-08-07 09:56:08,734,577,157,812
2025-08-07 09:56:23,738,576,161,812
2025-08-07 09:56:38,795,596,198,813
2025-08-07 09:56:54,837,667,169,813
2025-08-07 09:57:09,841,547,293,813
2025-08-07 09:57:24,822,553,269,829
2025-08-07 09:57:39,842,552,290,835
2025-08-07 09:57:54,849,653,196,835
2025-08-07 09:58:09,841,551,290,841
2025-08-07 09:58:24,866,573,293,841
2025-08-07 09:58:39,895,585,310,843
2025-08-07 09:59:04,907,545,362,843
2025-08-07 09:59:19,920,578,342,843
2025-08-07 10:00:11,850,583,267,844
2025-08-07 10:00:27,761,552,209,844
2025-08-07 10:00:42,746,565,181,844
2025-08-07 10:00:57,767,564,203,844
2025-08-07 10:01:12,767,616,151,843
2025-08-07 10:01:27,812,601,211,843
2025-08-07 10:01:42,789,588,201,842
2025-08-07 10:01:57,783,610,173,842
2025-08-07 10:02:12,813,617,196,843
2025-08-07 10:02:27,811,622,190,843
2025-08-07 10:02:42,820,622,198,843
2025-08-07 10:02:58,791,594,197,840
2025-08-07 10:03:13,797,603,194,837
2025-08-07 10:03:28,790,603,187,837
2025-08-07 10:03:43,781,628,153,834
2025-08-07 10:03:58,782,618,164,834
2025-08-07 10:04:13,796,616,180,829
2025-08-07 10:04:28,791,643,148,829
2025-08-07 10:04:43,783,680,103,829
2025-08-07 10:04:58,769,665,104,829
2025-08-07 10:05:13,792,638,154,827
2025-08-07 10:05:28,787,627,160,827
2025-08-07 10:05:44,755,630,124,827
2025-08-07 10:05:59,772,630,142,827
2025-08-07 10:06:14,707,621,86,827
2025-08-07 10:06:29,731,654,77,827
2025-08-07 10:06:44,647,601,46,827
2025-08-07 10:06:59,657,638,19,827
2025-08-07 10:07:14,643,623,20,818
2025-08-07 10:07:29,669,625,44,818
2025-08-07 10:07:44,748,661,88,813
2025-08-07 10:07:59,820,639,182,813
2025-08-07 10:08:14,807,624,183,803
2025-08-07 10:08:30,803,629,174,803
2025-08-07 10:08:45,809,631,179,796
2025-08-07 10:09:00,788,612,176,796
2025-08-07 10:09:15,777,613,164,788
2025-08-07 10:09:30,786,640,146,788
2025-08-07 10:09:45,772,612,159,778
2025-08-07 10:10:00,743,603,140,778
2025-08-07 10:10:15,756,573,183,777
2025-08-07 10:10:30,744,573,171,777
2025-08-07 10:10:45,735,571,164,772
2025-08-07 10:11:00,744,636,109,772
2025-08-07 10:11:16,741,634,106,771
2025-08-07 10:11:31,740,587,153,771
2025-08-07 10:11:46,721,607,113,771
2025-08-07 10:12:01,721,606,115,771
2025-08-07 10:12:16,745,618,127,768
2025-08-07 10:12:31,759,618,141,768
2025-08-07 10:12:46,756,615,141,767
2025-08-07 10:13:01,724,606,119,767
2025-08-07 10:13:16,714,618,96,767
2025-08-07 10:13:31,635,607,28,767
2025-08-07 10:13:46,660,603,58,763
2025-08-07 10:14:02,623,577,46,763
2025-08-07 10:14:17,635,611,24,761
2025-08-07 10:14:32,607,570,37,761
2025-08-07 10:14:47,623,656,-33,755
2025-08-07 10:15:02,641,597,43,755
2025-08-07 10:15:17,714,628,87,748
2025-08-07 10:15:32,740,617,123,748
2025-08-07 10:15:47,786,626,161,745
2025-08-07 10:16:02,837,646,191,745
2025-08-07 10:16:17,807,617,190,740
2025-08-07 10:16:32,758,614,144,740
2025-08-07 10:16:47,650,605,45,738
2025-08-07 10:17:03,626,629,-3,738
2025-08-07 10:17:18,611,620,-9,738
2025-08-07 10:17:33,604,606,-2,738
2025-08-07 10:17:48,589,577,12,735
2025-08-07 10:18:04,581,591,-10,735
2025-08-07 10:18:19,610,649,-39,726
2025-08-07 10:18:34,578,617,-39,726
2025-08-07 10:18:49,609,627,-19,723
2025-08-07 10:19:04,648,632,17,723
2025-08-07 10:19:19,733,623,109,704
2025-08-07 10:19:34,812,633,179,704
2025-08-07 10:19:49,797,641,156,697
2025-08-07 10:20:04,802,591,210,697
2025-08-07 10:20:19,837,603,234,694
2025-08-07 10:20:35,813,615,198,694
2025-08-07 10:20:50,803,594,209,694
2025-08-07 10:21:05,870,595,275,694
2025-08-07 10:21:20,860,599,261,694
2025-08-07 10:21:35,786,582,203,694
2025-08-07 10:21:55,773,585,187,695
2025-08-07 10:22:10,710,595,114,695
2025-08-07 10:22:25,686,597,89,693
2025-08-07 10:22:40,802,627,176,693
2025-08-07 10:22:55,664,616,48,693
2025-08-07 10:23:10,634,615,19,693
2025-08-07 10:23:26,618,623,-5,694
2025-08-07 10:23:41,612,576,36,694
2025-08-07 10:23:56,631,605,26,703
2025-08-07 10:24:11,635,597,38,703
2025-08-07 10:24:26,672,584,88,708
2025-08-07 10:24:41,737,711,26,708
2025-08-07 10:24:56,862,613,249,720
2025-08-07 10:25:12,876,586,290,720
2025-08-07 10:25:30,879,564,315,730
2025-08-07 10:25:45,870,579,290,740
2025-08-07 10:26:00,830,561,268,740
2025-08-07 10:26:15,848,609,239,754
2025-08-07 10:26:30,814,634,180,754
2025-08-07 10:26:45,836,591,244,755
2025-08-07 10:27:00,776,593,183,755
2025-08-07 10:27:16,671,590,81,758
2025-08-07 10:27:31,610,590,20,758
2025-08-07 10:27:46,617,684,-67,759
2025-08-07 10:28:01,641,642,-1,759
2025-08-07 10:28:16,672,668,4,759
2025-08-07 10:28:31,673,625,48,759
2025-08-07 10:28:46,747,612,135,761
2025-08-07 10:29:01,779,658,121,761
2025-08-07 10:29:16,851,596,255,761
2025-08-07 10:29:31,847,601,246,761
2025-08-07 10:29:46,868,567,301,762
2025-08-07 10:30:02,721,640,81,762
2025-08-07 10:30:17,686,612,73,762
2025-08-07 10:30:32,705,638,67,767
2025-08-07 10:30:47,666,638,28,767
2025-08-07 10:31:02,641,599,42,770
2025-08-07 10:31:17,649,593,56,769
2025-08-07 10:31:32,681,597,83,769
2025-08-07 10:31:47,678,577,101,762
2025-08-07 10:32:02,708,610,98,762
2025-08-07 10:32:18,706,589,117,760
2025-08-07 10:32:33,714,584,130,760
2025-08-07 10:32:48,771,599,173,757
2025-08-07 10:33:03,804,572,232,757
2025-08-07 10:33:18,908,605,303,756
2025-08-07 10:33:33,1016,627,389,756
2025-08-07 10:33:48,1026,607,419,756
2025-08-07 10:34:03,1076,584,492,756
2025-08-07 10:34:18,1077,591,487,757
2025-08-07 10:34:33,1032,583,449,757
2025-08-07 10:34:48,998,671,327,772
2025-08-07 10:35:04,939,579,360,772
2025-08-07 10:35:19,867,611,256,777
2025-08-07 10:35:34,733,619,114,777
2025-08-07 10:35:49,700,602,98,777
2025-08-07 10:36:04,779,613,166,788
2025-08-07 10:36:19,897,706,191,795
2025-08-07 10:36:34,910,686,224,795
2025-08-07 10:36:49,851,699,153,810
2025-08-07 10:37:04,897,681,216,810
2025-08-07 10:37:19,899,689,210,836
2025-08-07 10:37:34,917,700,217,836
2025-08-07 10:37:49,878,775,103,841
2025-08-07 10:38:05,925,673,252,841
2025-08-07 10:38:20,774,637,137,858
2025-08-07 10:38:35,716,646,70,858
2025-08-07 10:38:50,715,657,59,862
2025-08-07 10:39:05,778,670,108,862
2025-08-07 10:39:20,762,638,124,862
2025-08-07 10:39:35,865,649,216,862
2025-08-07 10:39:50,889,638,251,864
2025-08-07 10:40:05,1075,697,378,864
2025-08-07 10:40:20,1061,650,411,864
2025-08-07 10:40:36,1085,859,226,864
2025-08-07 10:40:51,1087,865,222,862
2025-08-07 10:41:06,1102,848,253,862
2025-08-07 10:41:21,846,812,34,866
2025-08-07 10:41:36,808,810,-2,866
2025-08-07 10:41:51,837,824,13,872
2025-08-07 10:42:06,815,863,-48,872
2025-08-07 10:42:21,806,877,-71,872
2025-08-07 10:42:38,772,846,-75,872
2025-08-07 10:42:53,800,860,-60,887
2025-08-07 10:43:08,807,839,-32,887
2025-08-07 10:43:23,802,831,-29,886
2025-08-07 10:43:38,856,849,6,886
2025-08-07 10:43:54,1064,826,239,880
2025-08-07 10:44:09,1165,873,292,880
2025-08-07 10:44:24,1212,842,370,880
2025-08-07 10:44:39,1001,834,167,880
2025-08-07 10:44:54,1025,883,142,880
2025-08-07 10:45:09,1195,851,344,880
2025-08-07 10:45:24,1351,821,529,883
2025-08-07 10:45:39,1359,851,507,883
2025-08-07 10:45:54,1362,844,518,908
2025-08-07 10:46:09,1356,864,492,908
2025-08-07 10:46:25,1303,858,445,919
2025-08-07 10:46:40,1241,825,415,919
2025-08-07 10:46:55,1184,835,349,952
2025-08-07 10:47:10,1120,845,275,952
2025-08-07 10:47:25,1048,870,178,968
2025-08-07 10:47:40,1039,845,194,968
2025-08-07 10:47:55,1006,852,154,997
2025-08-07 10:48:10,1007,864,143,997
2025-08-07 10:48:25,1014,840,175,1042
2025-08-07 10:48:40,822,860,-38,1042
2025-08-07 10:48:55,754,846,-92,1049
2025-08-07 10:49:11,731,852,-121,1049
2025-08-07 10:49:26,726,841,-114,1070
2025-08-07 10:49:41,772,855,-83,1070
2025-08-07 10:49:56,911,846,65,1072
2025-08-07 10:50:11,963,830,133,1072
