Timestamp,Production_W,Consumption_W,Net_W,PanelTotal_W
2025-08-12 08:02:05,303,682,-380,304
2025-08-12 08:02:20,280,706,-427,305
2025-08-12 08:02:35,306,680,-374,305
2025-08-12 08:02:50,305,656,-351,305
2025-08-12 08:03:05,313,665,-352,305
2025-08-12 08:03:21,306,695,-388,306
2025-08-12 08:03:36,340,688,-349,306
2025-08-12 08:03:51,352,685,-333,307
2025-08-12 08:04:06,331,691,-360,307
2025-08-12 08:04:21,377,731,-354,307
2025-08-12 08:04:36,348,723,-375,307
2025-08-12 08:04:51,347,721,-374,309
2025-08-12 08:05:06,356,726,-370,309
2025-08-12 08:05:21,330,618,-287,309
2025-08-12 08:05:37,339,611,-272,314
2025-08-12 08:05:52,364,671,-307,315
2025-08-12 08:06:07,347,634,-287,315
2025-08-12 08:06:22,339,583,-245,324
2025-08-12 08:06:37,368,642,-274,324
2025-08-12 08:06:52,339,639,-300,324
2025-08-12 08:07:12,323,558,-235,324
2025-08-12 08:07:27,332,571,-240,327
2025-08-12 08:07:42,315,559,-244,327
2025-08-12 08:07:58,342,614,-272,331
2025-08-12 08:08:13,316,625,-309,331
2025-08-12 08:08:28,329,636,-308,333
2025-08-12 08:08:43,323,593,-271,333
2025-08-12 08:08:58,300,596,-296,335
2025-08-12 08:09:13,319,599,-280,335
2025-08-12 08:09:28,292,586,-294,338
2025-08-12 08:09:43,285,591,-307,338
2025-08-12 08:09:59,290,607,-318,339
2025-08-12 08:10:14,310,617,-307,339
2025-08-12 08:10:29,320,616,-296,339
2025-08-12 08:10:44,302,592,-289,339
2025-08-12 08:10:59,310,646,-335,340
2025-08-12 08:11:14,289,584,-295,340
2025-08-12 08:11:29,286,570,-284,340
2025-08-12 08:11:44,315,571,-256,340
2025-08-12 08:11:59,293,581,-289,337
2025-08-12 08:12:15,311,619,-308,337
2025-08-12 08:12:30,295,638,-342,337
2025-08-12 08:12:45,302,636,-334,337
2025-08-12 08:13:00,313,636,-323,335
2025-08-12 08:13:15,321,634,-313,335
2025-08-12 08:13:30,298,637,-339,332
2025-08-12 08:13:45,300,587,-287,332
2025-08-12 08:14:00,334,577,-243,331
2025-08-12 08:14:15,337,611,-274,331
2025-08-12 08:14:30,320,593,-273,329
2025-08-12 08:14:45,307,588,-281,329
2025-08-12 08:15:01,329,587,-258,327
2025-08-12 08:15:16,350,615,-265,327
2025-08-12 08:15:31,365,659,-294,326
2025-08-12 08:15:46,341,638,-296,326
2025-08-12 08:16:01,370,634,-264,326
2025-08-12 08:16:16,347,636,-289,326
2025-08-12 08:16:31,353,626,-273,325
2025-08-12 08:16:46,354,642,-288,325
2025-08-12 08:17:02,345,604,-259,325
2025-08-12 08:17:17,352,615,-262,325
2025-08-12 08:17:32,340,605,-266,327
2025-08-12 08:17:47,360,631,-270,327
2025-08-12 08:18:02,334,665,-331,327
2025-08-12 08:18:17,316,623,-307,327
2025-08-12 08:18:32,326,608,-282,329
2025-08-12 08:18:47,335,621,-286,329
2025-08-12 08:19:02,354,624,-271,332
2025-08-12 08:19:17,330,599,-269,332
2025-08-12 08:19:33,355,625,-270,333
2025-08-12 08:19:48,343,593,-250,333
2025-08-12 08:20:03,355,604,-249,335
2025-08-12 08:20:18,356,634,-279,335
2025-08-12 08:20:33,362,610,-248,337
2025-08-12 08:20:48,374,604,-231,337
2025-08-12 08:21:03,386,617,-232,338
2025-08-12 08:21:18,372,609,-237,338
2025-08-12 08:21:33,361,604,-243,340
2025-08-12 08:21:48,353,615,-262,340
2025-08-12 08:22:03,375,650,-276,346
2025-08-12 08:22:19,383,629,-245,346
2025-08-12 08:22:34,413,659,-246,347
2025-08-12 08:22:49,402,637,-235,347
2025-08-12 08:23:04,430,611,-181,356
2025-08-12 08:23:19,406,569,-164,356
2025-08-12 08:23:34,426,575,-148,356
2025-08-12 08:23:49,441,582,-141,356
2025-08-12 08:24:04,454,590,-136,358
2025-08-12 08:24:19,455,593,-138,358
2025-08-12 08:24:34,479,562,-83,362
2025-08-12 08:24:50,512,584,-71,362
2025-08-12 08:25:05,514,600,-86,365
2025-08-12 08:25:20,541,599,-58,365
2025-08-12 08:25:35,559,603,-44,368
2025-08-12 08:25:50,555,658,-103,368
2025-08-12 08:26:05,534,650,-116,377
2025-08-12 08:26:20,517,652,-135,377
2025-08-12 08:26:35,509,635,-126,380
2025-08-12 08:26:50,521,645,-124,390
2025-08-12 08:27:05,534,640,-106,390
2025-08-12 08:27:20,543,616,-73,390
2025-08-12 08:27:36,534,640,-106,420
2025-08-12 08:27:51,516,607,-91,420
2025-08-12 08:28:06,538,617,-79,425
2025-08-12 08:28:21,495,643,-149,425
2025-08-12 08:28:36,497,653,-156,464
2025-08-12 08:28:51,480,653,-173,464
2025-08-12 08:29:06,478,688,-210,464
2025-08-12 08:29:21,485,653,-169,471
2025-08-12 08:29:36,458,647,-189,471
2025-08-12 08:29:51,448,649,-201,482
2025-08-12 08:30:07,461,659,-199,482
2025-08-12 08:30:22,449,670,-221,487
2025-08-12 08:30:37,468,645,-177,487
2025-08-12 08:30:52,432,666,-234,492
2025-08-12 08:31:07,461,618,-156,492
2025-08-12 08:31:22,491,647,-156,492
2025-08-12 08:31:37,457,647,-190,498
2025-08-12 08:31:52,482,664,-183,499
2025-08-12 08:32:07,432,669,-237,499
2025-08-12 08:32:22,473,693,-220,499
2025-08-12 08:32:37,446,631,-185,501
2025-08-12 08:32:53,464,648,-185,501
2025-08-12 08:33:08,462,614,-152,502
2025-08-12 08:33:23,481,623,-141,501
2025-08-12 08:33:38,475,636,-161,501
2025-08-12 08:33:53,490,605,-115,501
2025-08-12 08:34:08,487,651,-164,493
2025-08-12 08:34:23,500,621,-121,493
2025-08-12 08:34:38,517,706,-189,493
2025-08-12 08:34:53,512,692,-180,491
2025-08-12 08:35:08,498,612,-115,491
2025-08-12 08:35:24,527,613,-86,491
2025-08-12 08:35:39,509,608,-99,488
2025-08-12 08:35:54,512,627,-115,486
2025-08-12 08:36:09,489,635,-146,486
2025-08-12 08:36:24,485,659,-173,484
2025-08-12 08:36:39,461,633,-172,484
2025-08-12 08:36:54,452,636,-185,482
2025-08-12 08:37:09,466,646,-180,482
2025-08-12 08:37:24,465,630,-165,482
2025-08-12 08:37:39,503,643,-140,482
2025-08-12 08:37:54,475,621,-146,482
2025-08-12 08:38:10,499,644,-145,482
2025-08-12 08:38:25,492,685,-193,482
2025-08-12 08:38:40,480,671,-191,483
2025-08-12 08:38:55,474,673,-199,484
2025-08-12 08:39:10,486,673,-188,484
2025-08-12 08:39:25,463,644,-181,488
2025-08-12 08:39:40,471,658,-186,488
2025-08-12 08:39:55,460,628,-167,488
2025-08-12 08:40:10,458,602,-144,488
2025-08-12 08:40:25,449,598,-149,489
2025-08-12 08:40:41,453,643,-189,489
2025-08-12 08:40:56,455,632,-176,490
2025-08-12 08:41:11,428,644,-216,490
2025-08-12 08:41:26,442,645,-203,491
2025-08-12 08:41:41,421,606,-185,491
2025-08-12 08:41:56,423,639,-215,491
2025-08-12 08:42:11,428,624,-196,491
2025-08-12 08:42:26,415,605,-189,490
2025-08-12 08:42:41,410,590,-181,490
2025-08-12 08:42:56,391,614,-223,489
2025-08-12 08:43:11,400,603,-204,489
2025-08-12 08:43:27,374,596,-222,485
2025-08-12 08:43:42,385,597,-212,485
2025-08-12 08:43:57,389,618,-229,475
2025-08-12 08:44:12,401,633,-233,475
2025-08-12 08:44:27,437,619,-182,473
2025-08-12 08:44:42,391,589,-198,473
2025-08-12 08:44:57,436,618,-183,473
2025-08-12 08:45:12,413,595,-182,456
2025-08-12 08:45:27,405,611,-206,456
2025-08-12 08:45:42,393,609,-216,456
2025-08-12 08:45:57,411,607,-196,452
2025-08-12 08:46:13,424,730,-306,452
2025-08-12 08:46:28,440,703,-263,446
2025-08-12 08:46:43,415,679,-264,446
2025-08-12 08:46:58,449,686,-236,443
2025-08-12 08:47:13,464,694,-230,443
2025-08-12 08:47:28,417,667,-251,440
2025-08-12 08:47:43,470,707,-236,440
2025-08-12 08:47:58,448,718,-270,434
2025-08-12 08:48:13,453,734,-281,434
2025-08-12 08:48:29,408,710,-302,433
2025-08-12 08:48:44,425,715,-290,433
2025-08-12 08:48:59,409,696,-287,431
2025-08-12 08:49:14,393,675,-282,431
2025-08-12 08:49:29,413,680,-267,426
2025-08-12 08:49:44,403,667,-264,426
2025-08-12 08:49:59,426,665,-238,426
2025-08-12 08:50:14,457,687,-231,426
2025-08-12 08:50:29,461,695,-234,427
2025-08-12 08:50:44,447,668,-220,427
2025-08-12 08:50:59,475,708,-233,427
2025-08-12 08:51:15,444,705,-261,427
2025-08-12 08:51:30,499,705,-205,428
2025-08-12 08:51:45,487,725,-237,428
2025-08-12 08:52:00,492,691,-199,430
2025-08-12 08:52:15,490,683,-193,430
2025-08-12 08:52:30,521,688,-167,431
2025-08-12 08:52:45,508,693,-185,431
2025-08-12 08:53:00,556,714,-159,433
2025-08-12 08:53:16,536,669,-133,433
2025-08-12 08:53:31,549,678,-129,438
2025-08-12 08:53:46,547,697,-150,438
2025-08-12 08:54:01,548,684,-136,440
2025-08-12 08:54:16,568,681,-113,440
2025-08-12 08:54:31,540,675,-135,446
2025-08-12 08:54:46,552,664,-112,446
2025-08-12 08:55:01,540,665,-125,463
2025-08-12 08:55:16,556,659,-103,463
2025-08-12 08:55:31,532,631,-99,465
2025-08-12 08:55:47,585,659,-74,465
2025-08-12 08:56:02,599,692,-93,490
2025-08-12 08:56:17,622,670,-48,490
2025-08-12 08:56:32,653,688,-35,490
2025-08-12 08:56:47,669,701,-32,490
2025-08-12 08:57:02,655,633,23,496
2025-08-12 08:57:17,650,724,-73,496
2025-08-12 08:57:32,630,671,-42,508
2025-08-12 08:57:47,623,727,-104,508
2025-08-12 08:58:02,632,676,-44,514
2025-08-12 08:58:18,642,694,-53,514
2025-08-12 08:58:33,608,721,-113,521
2025-08-12 08:58:48,626,714,-88,521
2025-08-12 08:59:03,597,659,-62,534
2025-08-12 08:59:18,565,668,-103,534
2025-08-12 08:59:33,543,683,-140,537
2025-08-12 08:59:48,545,751,-207,537
2025-08-12 09:00:03,523,725,-202,547
2025-08-12 09:00:18,522,704,-181,547
2025-08-12 09:00:33,495,652,-157,569
2025-08-12 09:00:48,520,696,-176,569
2025-08-12 09:01:04,511,711,-201,573
2025-08-12 09:01:19,545,723,-178,573
2025-08-12 09:01:34,525,690,-166,591
2025-08-12 09:01:49,554,670,-116,591
2025-08-12 09:02:04,526,628,-102,591
2025-08-12 09:02:19,531,671,-140,591
2025-08-12 09:02:34,534,648,-114,593
2025-08-12 09:02:49,563,663,-100,593
2025-08-12 09:03:04,548,680,-132,592
2025-08-12 09:03:19,559,681,-122,592
2025-08-12 09:03:34,567,669,-102,591
2025-08-12 09:03:50,618,700,-82,591
2025-08-12 09:04:05,643,674,-31,589
2025-08-12 09:04:20,626,650,-24,589
2025-08-12 09:04:35,626,646,-20,585
2025-08-12 09:04:50,602,617,-15,585
2025-08-12 09:05:05,660,665,-5,584
2025-08-12 09:05:20,583,674,-91,584
2025-08-12 09:05:35,603,654,-51,582
2025-08-12 09:05:50,587,644,-58,582
2025-08-12 09:06:05,571,633,-61,579
2025-08-12 09:06:20,570,645,-76,579
2025-08-12 09:06:39,562,654,-92,578
2025-08-12 09:06:54,567,674,-107,578
2025-08-12 09:07:09,541,703,-163,576
2025-08-12 09:07:24,544,720,-175,576
2025-08-12 09:07:39,564,716,-152,576
2025-08-12 09:07:54,547,694,-147,576
2025-08-12 09:08:10,538,715,-177,576
2025-08-12 09:08:25,542,682,-140,576
2025-08-12 09:08:40,524,659,-135,578
2025-08-12 09:08:55,542,682,-140,578
2025-08-12 09:09:10,546,680,-134,579
2025-08-12 09:09:25,540,687,-147,579
2025-08-12 09:09:40,566,726,-160,580
2025-08-12 09:09:55,530,670,-140,580
2025-08-12 09:10:10,557,697,-140,581
2025-08-12 09:10:25,549,712,-163,581
2025-08-12 09:10:41,539,650,-111,581
2025-08-12 09:10:56,538,647,-109,581
2025-08-12 09:11:11,557,655,-98,579
2025-08-12 09:11:26,583,716,-133,579
2025-08-12 09:11:41,633,693,-60,571
2025-08-12 09:11:56,598,646,-48,571
2025-08-12 09:12:11,642,689,-47,571
2025-08-12 09:12:26,646,688,-42,571
2025-08-12 09:12:41,678,680,-3,564
2025-08-12 09:12:56,668,650,19,564
2025-08-12 09:13:11,706,654,52,564
2025-08-12 09:13:26,679,678,0,564
2025-08-12 09:13:42,649,721,-72,564
2025-08-12 09:13:57,637,692,-54,564
2025-08-12 09:14:12,604,656,-52,565
2025-08-12 09:14:27,620,694,-73,565
2025-08-12 09:14:42,599,651,-52,566
2025-08-12 09:14:57,604,671,-67,566
2025-08-12 09:15:12,599,679,-80,567
2025-08-12 09:15:27,621,703,-82,567
2025-08-12 09:15:42,630,702,-71,571
2025-08-12 09:15:57,646,701,-55,571
2025-08-12 09:16:12,675,708,-33,573
2025-08-12 09:16:28,674,689,-15,573
2025-08-12 09:16:43,699,692,7,580
2025-08-12 09:16:58,707,737,-30,580
2025-08-12 09:17:13,727,730,-4,603
2025-08-12 09:17:28,723,600,123,606
2025-08-12 09:17:43,751,646,105,606
2025-08-12 09:17:58,739,609,130,606
2025-08-12 09:18:13,750,600,151,638
2025-08-12 09:18:28,778,615,163,638
2025-08-12 09:18:44,804,627,177,638
2025-08-12 09:18:59,800,612,188,643
2025-08-12 09:19:14,805,618,187,643
2025-08-12 09:19:29,801,649,153,651
2025-08-12 09:19:44,785,637,148,651
2025-08-12 09:19:59,755,667,88,654
2025-08-12 09:20:14,739,651,87,654
2025-08-12 09:20:29,729,634,96,660
2025-08-12 09:20:44,725,632,93,660
2025-08-12 09:20:59,717,584,133,672
2025-08-12 09:21:14,711,620,91,672
2025-08-12 09:21:30,681,581,100,672
2025-08-12 09:21:45,670,565,105,676
2025-08-12 09:22:00,665,565,100,688
2025-08-12 09:22:15,654,570,84,688
2025-08-12 09:22:30,652,579,74,688
2025-08-12 09:22:45,675,628,47,711
2025-08-12 09:23:00,671,619,51,713
2025-08-12 09:23:16,661,592,69,713
2025-08-12 09:23:31,692,657,34,713
2025-08-12 09:23:46,663,617,46,732
2025-08-12 09:24:01,672,632,40,732
2025-08-12 09:24:16,653,614,39,732
2025-08-12 09:24:31,664,623,41,734
2025-08-12 09:24:46,671,616,55,734
2025-08-12 09:25:01,662,629,32,735
2025-08-12 09:25:16,660,630,30,735
2025-08-12 09:25:31,660,636,24,735
2025-08-12 09:25:47,663,645,18,735
2025-08-12 09:26:02,666,638,28,734
2025-08-12 09:26:17,662,666,-4,734
2025-08-12 09:26:32,691,667,24,728
2025-08-12 09:26:47,663,662,1,728
2025-08-12 09:27:02,691,735,-44,728
2025-08-12 09:27:17,677,664,13,726
2025-08-12 09:27:32,676,642,34,717
2025-08-12 09:27:47,695,637,58,717
2025-08-12 09:28:02,719,661,59,717
2025-08-12 09:28:17,722,656,66,698
2025-08-12 09:28:32,673,618,55,696
2025-08-12 09:28:48,695,618,77,696
2025-08-12 09:29:03,678,661,16,696
2025-08-12 09:29:18,727,653,74,679
2025-08-12 09:29:33,675,623,52,679
2025-08-12 09:29:48,692,608,84,679
2025-08-12 09:30:03,701,595,107,677
2025-08-12 09:30:18,713,617,96,677
2025-08-12 09:30:33,694,591,102,676
2025-08-12 09:30:48,656,588,68,676
2025-08-12 09:31:03,666,613,53,676
2025-08-12 09:31:18,669,590,79,676
2025-08-12 09:31:34,700,640,61,676
2025-08-12 09:31:49,714,562,152,676
2025-08-12 09:32:04,713,622,91,677
2025-08-12 09:32:19,764,613,151,677
2025-08-12 09:32:34,725,581,144,677
2025-08-12 09:32:49,778,599,179,677
2025-08-12 09:33:04,731,596,135,681
2025-08-12 09:33:19,779,623,156,681
2025-08-12 09:33:34,759,637,121,681
2025-08-12 09:33:49,746,589,157,693
2025-08-12 09:34:04,782,595,187,695
2025-08-12 09:34:19,749,595,155,695
2025-08-12 09:34:35,772,609,162,695
2025-08-12 09:34:50,751,628,123,710
2025-08-12 09:35:05,822,662,160,710
2025-08-12 09:35:20,811,654,157,710
2025-08-12 09:35:35,810,646,164,714
2025-08-12 09:35:50,793,647,146,714
2025-08-12 09:36:05,848,704,144,720
2025-08-12 09:36:20,823,636,187,720
2025-08-12 09:36:35,810,590,220,724
2025-08-12 09:36:50,802,577,225,724
2025-08-12 09:37:05,824,583,242,728
2025-08-12 09:37:21,845,593,252,728
2025-08-12 09:37:36,825,606,219,732
2025-08-12 09:37:51,806,605,201,732
2025-08-12 09:38:06,820,574,246,739
2025-08-12 09:38:21,846,584,261,739
2025-08-12 09:38:41,868,580,288,747
2025-08-12 09:38:56,872,576,296,747
2025-08-12 09:39:11,862,569,293,768
2025-08-12 09:39:26,859,581,278,768
2025-08-12 09:39:41,843,559,284,772
2025-08-12 09:39:56,860,604,256,772
2025-08-12 09:40:11,836,639,197,800
2025-08-12 09:40:26,824,583,242,800
2025-08-12 09:40:41,801,593,208,800
2025-08-12 09:40:57,800,604,196,800
2025-08-12 09:41:12,800,625,175,805
2025-08-12 09:41:27,768,582,186,805
2025-08-12 09:41:42,784,576,208,812
2025-08-12 09:41:57,778,618,160,812
2025-08-12 09:42:12,758,594,164,815
2025-08-12 09:42:27,752,591,161,815
2025-08-12 09:42:42,758,670,88,817
2025-08-12 09:42:57,781,667,114,817
2025-08-12 09:43:12,758,608,150,821
2025-08-12 09:43:27,751,592,158,821
2025-08-12 09:43:42,733,616,117,821
2025-08-12 09:43:58,758,619,139,821
2025-08-12 09:44:13,725,562,163,821
2025-08-12 09:44:28,740,578,162,821
2025-08-12 09:44:43,728,568,160,816
2025-08-12 09:44:58,738,588,150,816
2025-08-12 09:45:13,716,565,151,815
2025-08-12 09:45:28,726,567,158,815
2025-08-12 09:45:43,737,574,163,796
2025-08-12 09:45:58,729,575,154,796
2025-08-12 09:46:13,738,567,171,796
2025-08-12 09:46:28,733,568,164,796
2025-08-12 09:46:44,755,593,161,792
2025-08-12 09:46:59,736,580,157,792
2025-08-12 09:47:14,746,561,185,785
2025-08-12 09:47:29,745,558,187,785
2025-08-12 09:47:44,734,560,174,781
2025-08-12 09:47:59,722,572,150,781
2025-08-12 09:48:14,740,576,164,777
2025-08-12 09:48:29,728,594,134,777
2025-08-12 09:48:44,725,595,130,769
2025-08-12 09:48:59,724,617,108,769
2025-08-12 09:49:14,720,581,139,768
2025-08-12 09:49:29,704,614,90,768
2025-08-12 09:49:45,703,599,104,763
2025-08-12 09:50:00,738,589,149,763
2025-08-12 09:50:15,714,569,145,751
2025-08-12 09:50:30,691,594,96,751
2025-08-12 09:50:45,708,580,128,748
2025-08-12 09:51:00,723,555,168,748
2025-08-12 09:51:16,698,605,92,739
2025-08-12 09:51:31,708,520,189,739
2025-08-12 09:51:46,709,532,177,739
2025-08-12 09:52:01,744,577,167,739
2025-08-12 09:52:16,714,557,156,738
2025-08-12 09:52:31,745,561,185,738
2025-08-12 09:52:46,714,545,169,735
2025-08-12 09:53:01,730,554,176,735
2025-08-12 09:53:16,715,564,151,734
2025-08-12 09:53:31,733,606,127,734
2025-08-12 09:53:46,696,553,142,734
2025-08-12 09:54:02,714,559,155,734
2025-08-12 09:54:17,699,547,152,733
2025-08-12 09:54:32,715,548,168,733
2025-08-12 09:54:47,722,565,158,732
2025-08-12 09:55:02,709,540,169,732
2025-08-12 09:55:17,716,560,156,729
2025-08-12 09:55:32,713,548,164,729
2025-08-12 09:55:47,739,558,182,725
2025-08-12 09:56:02,733,540,193,725
2025-08-12 09:56:17,742,557,186,726
2025-08-12 09:56:32,743,549,194,726
2025-08-12 09:56:48,745,560,185,726
2025-08-12 09:57:03,748,545,203,726
2025-08-12 09:57:18,786,556,230,726
2025-08-12 09:57:33,778,567,211,726
2025-08-12 09:57:48,822,632,190,726
2025-08-12 09:58:03,799,589,210,726
2025-08-12 09:58:18,802,595,206,728
2025-08-12 09:58:33,803,570,233,728
2025-08-12 09:58:49,810,575,235,729
2025-08-12 09:59:04,774,555,219,729
2025-08-12 09:59:19,785,593,192,730
2025-08-12 09:59:34,757,602,155,730
2025-08-12 09:59:49,747,601,147,733
2025-08-12 10:00:04,729,642,87,733
2025-08-12 10:00:19,741,593,148,734
2025-08-12 10:00:34,718,597,121,734
2025-08-12 10:00:49,722,583,139,739
2025-08-12 10:01:04,718,566,152,739
2025-08-12 10:01:19,715,607,108,750
2025-08-12 10:01:34,700,609,91,750
2025-08-12 10:01:50,685,633,51,751
2025-08-12 10:02:09,681,620,61,751
2025-08-12 10:02:25,690,586,104,760
2025-08-12 10:02:40,690,602,88,760
2025-08-12 10:02:55,682,587,95,760
2025-08-12 10:03:10,707,597,110,761
2025-08-12 10:03:25,703,586,118,761
2025-08-12 10:03:40,695,596,100,761
2025-08-12 10:03:55,722,610,112,761
2025-08-12 10:04:10,719,580,139,761
2025-08-12 10:04:25,715,631,84,761
2025-08-12 10:04:40,718,599,119,760
2025-08-12 10:04:55,725,594,131,760
2025-08-12 10:05:11,713,577,136,756
2025-08-12 10:05:26,731,614,117,756
2025-08-12 10:05:41,724,605,119,755
2025-08-12 10:05:56,725,606,119,755
2025-08-12 10:06:11,693,713,-20,749
2025-08-12 10:06:26,734,735,-1,749
2025-08-12 10:06:41,711,786,-76,749
2025-08-12 10:06:56,713,704,9,735
2025-08-12 10:07:11,700,703,-3,734
2025-08-12 10:07:26,696,787,-91,734
2025-08-12 10:07:41,702,723,-21,720
2025-08-12 10:07:58,666,698,-32,720
2025-08-12 10:08:13,686,694,-8,720
2025-08-12 10:08:29,667,707,-40,720
2025-08-12 10:08:44,641,713,-72,717
2025-08-12 10:08:59,658,712,-54,717
2025-08-12 10:09:14,642,673,-31,715
2025-08-12 10:09:29,644,728,-84,715
2025-08-12 10:09:44,639,707,-69,714
2025-08-12 10:09:59,641,720,-78,714
2025-08-12 10:10:14,633,716,-83,714
2025-08-12 10:10:29,614,679,-65,714
2025-08-12 10:10:44,626,720,-94,710
2025-08-12 10:10:59,609,716,-107,710
2025-08-12 10:11:15,613,721,-108,709
2025-08-12 10:11:30,612,686,-74,709
2025-08-12 10:11:45,623,705,-82,705
2025-08-12 10:12:00,646,726,-80,705
2025-08-12 10:12:15,638,672,-34,695
2025-08-12 10:12:30,667,701,-33,695
2025-08-12 10:12:45,682,726,-44,694
2025-08-12 10:13:00,702,712,-10,694
2025-08-12 10:13:15,705,742,-37,678
2025-08-12 10:13:31,722,722,0,678
2025-08-12 10:13:46,732,699,33,678
2025-08-12 10:14:01,767,716,52,678
2025-08-12 10:14:19,787,720,68,676
2025-08-12 10:14:35,825,729,96,676
2025-08-12 10:14:50,846,727,119,674
2025-08-12 10:15:05,884,759,125,674
2025-08-12 10:15:20,896,737,159,674
2025-08-12 10:15:35,912,733,180,674
2025-08-12 10:15:50,940,712,227,674
2025-08-12 10:16:05,953,722,231,674
2025-08-12 10:16:20,976,741,234,679
2025-08-12 10:16:35,992,739,253,679
2025-08-12 10:16:50,1027,757,270,682
2025-08-12 10:17:05,1039,748,291,682
2025-08-12 10:17:25,1047,671,376,696
2025-08-12 10:17:40,1082,666,415,696
2025-08-12 10:17:55,1108,674,433,741
2025-08-12 10:18:10,1145,695,450,747
2025-08-12 10:18:26,1152,682,471,747
2025-08-12 10:18:41,1175,697,478,747
2025-08-12 10:18:56,1184,652,532,826
2025-08-12 10:19:11,1201,649,552,826
2025-08-12 10:19:26,1184,751,433,826
2025-08-12 10:19:41,1169,692,478,847
2025-08-12 10:19:56,1159,708,451,847
2025-08-12 10:20:11,1160,689,470,880
2025-08-12 10:20:26,1139,680,459,880
2025-08-12 10:20:41,1118,691,426,897
2025-08-12 10:20:56,1115,765,350,897
2025-08-12 10:21:11,1084,727,356,916
2025-08-12 10:21:27,1078,783,295,916
2025-08-12 10:21:42,1057,719,338,951
2025-08-12 10:21:57,1057,734,324,951
2025-08-12 10:22:12,1048,753,295,959
2025-08-12 10:22:27,1067,786,281,959
2025-08-12 10:22:42,1039,732,307,986
2025-08-12 10:22:57,1021,748,273,986
2025-08-12 10:23:12,1024,733,291,986
2025-08-12 10:23:27,1015,719,297,1044
2025-08-12 10:23:42,1010,738,273,1054
2025-08-12 10:23:57,1009,774,235,1054
2025-08-12 10:24:13,1016,764,252,1054
2025-08-12 10:24:28,1017,774,243,1098
2025-08-12 10:24:43,1013,739,274,1098
2025-08-12 10:24:58,1001,727,274,1098
2025-08-12 10:25:13,995,721,273,1099
2025-08-12 10:25:28,998,729,269,1099
