Timestamp,Production_W,Consumption_W,Net_W,PanelTotal_W
2025-08-11 08:16:47,385,603,-218,438
2025-08-11 08:17:02,396,615,-218,439
2025-08-11 08:17:17,384,596,-212,439
2025-08-11 08:17:32,404,591,-186,439
2025-08-11 08:17:47,400,606,-206,439
2025-08-11 08:18:03,414,580,-166,438
2025-08-11 08:18:18,424,624,-200,438
2025-08-11 08:18:33,422,639,-217,438
2025-08-11 08:18:48,419,580,-161,438
2025-08-11 08:19:03,420,605,-185,434
2025-08-11 08:19:18,383,604,-221,434
2025-08-11 08:19:33,409,605,-196,431
2025-08-11 08:19:48,388,597,-209,431
2025-08-11 08:20:03,404,616,-212,428
2025-08-11 08:20:18,385,589,-204,428
2025-08-11 08:20:33,361,585,-224,426
2025-08-11 08:20:49,371,590,-218,426
2025-08-11 08:21:04,345,623,-277,426
2025-08-11 08:21:19,342,591,-249,426
2025-08-11 08:21:34,336,619,-283,426
2025-08-11 08:21:49,337,583,-247,426
2025-08-11 08:22:04,382,621,-239,417
2025-08-11 08:22:19,362,590,-228,417
2025-08-11 08:22:34,383,579,-196,415
2025-08-11 08:22:49,379,570,-191,415
2025-08-11 08:23:04,431,598,-168,414
2025-08-11 08:23:19,417,586,-169,414
2025-08-11 08:23:35,431,572,-140,413
2025-08-11 08:23:50,467,588,-121,413
2025-08-11 08:24:05,492,628,-137,412
2025-08-11 08:24:20,512,629,-117,412
2025-08-11 08:24:35,505,571,-67,408
2025-08-11 08:24:50,554,599,-46,408
2025-08-11 08:25:05,549,604,-55,408
2025-08-11 08:25:20,543,625,-81,408
2025-08-11 08:25:35,571,611,-40,408
2025-08-11 08:25:51,559,585,-26,408
2025-08-11 08:26:06,527,593,-65,410
2025-08-11 08:26:21,541,599,-58,410
2025-08-11 08:26:36,504,597,-93,410
2025-08-11 08:26:51,500,586,-86,410
2025-08-11 08:27:06,479,596,-117,410
2025-08-11 08:27:21,446,599,-153,410
2025-08-11 08:27:36,455,602,-147,425
2025-08-11 08:27:51,459,608,-149,425
2025-08-11 08:28:07,465,600,-136,428
2025-08-11 08:28:22,431,586,-155,428
2025-08-11 08:28:37,455,572,-117,433
2025-08-11 08:28:52,481,598,-117,433
2025-08-11 08:29:07,467,646,-180,441
2025-08-11 08:29:22,459,617,-158,441
2025-08-11 08:29:37,470,598,-127,446
2025-08-11 08:29:52,458,624,-166,446
2025-08-11 08:30:07,467,602,-135,473
2025-08-11 08:30:22,455,633,-179,473
2025-08-11 08:30:37,442,636,-194,483
2025-08-11 08:30:53,437,632,-195,483
2025-08-11 08:31:08,427,640,-214,490
2025-08-11 08:31:23,416,643,-227,490
2025-08-11 08:31:38,423,668,-245,493
2025-08-11 08:31:53,419,601,-183,493
2025-08-11 08:32:08,411,570,-159,493
2025-08-11 08:32:23,407,562,-154,493
2025-08-11 08:32:38,418,570,-152,493
2025-08-11 08:32:53,436,580,-144,493
2025-08-11 08:33:08,419,600,-181,489
2025-08-11 08:33:23,403,561,-158,489
2025-08-11 08:33:39,451,640,-189,488
2025-08-11 08:33:54,426,624,-198,488
2025-08-11 08:34:09,431,627,-196,485
2025-08-11 08:34:24,443,577,-133,485
2025-08-11 08:34:39,464,569,-105,480
2025-08-11 08:34:54,513,589,-76,480
2025-08-11 08:35:09,492,570,-78,477
2025-08-11 08:35:24,507,567,-60,477
2025-08-11 08:35:40,527,597,-70,462
2025-08-11 08:35:55,548,605,-57,462
2025-08-11 08:36:10,592,645,-52,458
2025-08-11 08:36:25,598,610,-12,458
2025-08-11 08:36:40,607,586,20,457
2025-08-11 08:36:55,644,618,26,457
2025-08-11 08:37:10,604,556,49,458
2025-08-11 08:37:25,602,579,24,458
2025-08-11 08:37:40,529,519,10,458
2025-08-11 08:37:55,556,561,-6,458
2025-08-11 08:38:10,543,590,-48,458
2025-08-11 08:38:26,520,597,-77,458
2025-08-11 08:38:41,517,640,-124,471
2025-08-11 08:38:56,507,639,-132,471
2025-08-11 08:39:11,494,585,-91,473
2025-08-11 08:39:26,537,637,-100,473
2025-08-11 08:39:41,549,655,-106,479
2025-08-11 08:39:56,590,648,-59,479
2025-08-11 08:40:11,574,603,-29,490
2025-08-11 08:40:26,591,620,-29,490
2025-08-11 08:40:41,622,635,-13,497
2025-08-11 08:40:57,620,659,-39,497
2025-08-11 08:41:12,619,647,-28,534
2025-08-11 08:41:27,643,647,-4,534
2025-08-11 08:41:42,627,621,6,549
2025-08-11 08:41:57,635,601,34,549
2025-08-11 08:42:12,671,611,60,561
2025-08-11 08:42:27,692,615,77,561
2025-08-11 08:42:42,706,607,99,570
2025-08-11 08:42:57,680,604,76,570
2025-08-11 08:43:12,712,636,76,570
2025-08-11 08:43:28,668,639,29,570
2025-08-11 08:43:43,668,604,64,570
2025-08-11 08:43:58,678,584,94,570
2025-08-11 08:44:13,675,587,88,587
2025-08-11 08:44:28,666,600,66,587
2025-08-11 08:44:43,662,592,70,590
2025-08-11 08:44:58,683,601,82,590
2025-08-11 08:45:13,711,665,46,595
2025-08-11 08:45:28,669,603,65,595
2025-08-11 08:45:43,714,636,78,604
2025-08-11 08:45:59,700,614,86,609
2025-08-11 08:46:14,687,534,153,609
2025-08-11 08:46:29,715,555,160,609
2025-08-11 08:46:44,727,568,158,637
2025-08-11 08:46:59,712,563,149,637
2025-08-11 08:47:14,709,569,140,652
2025-08-11 08:47:29,721,577,144,652
2025-08-11 08:47:44,684,566,119,663
2025-08-11 08:47:59,692,584,108,663
2025-08-11 08:48:14,692,595,97,671
2025-08-11 08:48:30,694,611,83,671
2025-08-11 08:48:45,694,578,116,671
2025-08-11 08:49:00,679,571,108,671
2025-08-11 08:49:15,667,561,106,671
2025-08-11 08:49:30,668,578,90,671
2025-08-11 08:49:45,681,573,108,683
2025-08-11 08:50:00,672,578,94,683
2025-08-11 08:50:15,708,600,108,685
2025-08-11 08:50:30,690,610,80,688
2025-08-11 08:50:45,717,617,99,688
2025-08-11 08:51:01,700,672,28,688
2025-08-11 08:51:16,732,714,18,692
2025-08-11 08:51:31,722,710,12,692
2025-08-11 08:51:46,724,730,-6,694
2025-08-11 08:52:01,736,701,35,694
2025-08-11 08:52:16,733,732,1,702
2025-08-11 08:52:31,740,707,33,702
2025-08-11 08:52:46,733,690,43,703
2025-08-11 08:53:01,781,700,80,703
2025-08-11 08:53:16,746,660,86,706
2025-08-11 08:53:31,766,671,96,707
2025-08-11 08:53:46,743,683,60,707
2025-08-11 08:54:02,754,683,71,707
2025-08-11 08:54:17,754,659,95,707
2025-08-11 08:54:32,784,700,84,707
2025-08-11 08:54:47,784,690,94,707
2025-08-11 08:55:02,777,753,24,707
2025-08-11 08:55:17,728,704,24,716
2025-08-11 08:55:32,702,613,89,717
2025-08-11 08:55:47,719,696,24,717
2025-08-11 08:56:02,664,645,19,719
2025-08-11 08:56:17,703,695,8,719
2025-08-11 08:56:32,685,669,16,721
2025-08-11 08:56:48,700,684,16,721
2025-08-11 08:57:03,659,603,56,722
2025-08-11 08:57:18,686,700,-14,722
2025-08-11 08:57:33,711,760,-49,722
2025-08-11 08:57:48,691,706,-15,728
2025-08-11 08:58:03,703,712,-10,728
2025-08-11 08:58:18,691,700,-9,731
2025-08-11 08:58:33,726,727,-1,731
2025-08-11 08:58:48,704,694,10,732
2025-08-11 08:59:03,759,697,62,732
2025-08-11 08:59:18,744,684,60,734
2025-08-11 08:59:34,754,702,52,734
2025-08-11 08:59:49,738,708,29,734
2025-08-11 09:00:04,736,715,21,734
2025-08-11 09:00:19,711,696,15,734
2025-08-11 09:00:34,686,693,-6,734
2025-08-11 09:00:49,679,666,13,728
2025-08-11 09:01:04,680,699,-19,727
2025-08-11 09:01:19,651,688,-37,727
2025-08-11 09:01:34,648,709,-60,725
2025-08-11 09:01:49,662,692,-30,725
2025-08-11 09:02:04,642,700,-58,722
2025-08-11 09:02:19,646,705,-59,722
2025-08-11 09:02:34,663,694,-32,720
2025-08-11 09:02:49,626,672,-47,720
2025-08-11 09:03:04,668,722,-53,720
2025-08-11 09:03:19,686,717,-31,713
2025-08-11 09:03:35,721,713,8,710
2025-08-11 09:03:50,728,713,15,710
2025-08-11 09:04:05,728,730,-2,707
2025-08-11 09:04:20,755,676,79,707
2025-08-11 09:04:35,800,763,38,705
2025-08-11 09:04:50,789,710,78,705
2025-08-11 09:05:05,814,672,143,705
2025-08-11 09:05:20,823,667,157,705
2025-08-11 09:05:35,848,676,172,705
2025-08-11 09:05:50,845,650,196,705
2025-08-11 09:06:05,850,655,194,708
2025-08-11 09:06:21,881,702,179,708
2025-08-11 09:06:36,847,682,165,709
2025-08-11 09:06:51,848,682,166,709
2025-08-11 09:07:06,836,682,154,712
2025-08-11 09:07:21,797,660,137,712
2025-08-11 09:07:36,805,649,156,718
2025-08-11 09:07:51,760,640,120,718
2025-08-11 09:08:06,772,683,89,722
2025-08-11 09:08:21,752,662,90,722
2025-08-11 09:08:36,750,685,64,722
2025-08-11 09:08:51,713,678,35,746
2025-08-11 09:09:07,721,673,48,759
2025-08-11 09:09:22,719,659,60,759
2025-08-11 09:09:37,717,666,52,769
2025-08-11 09:09:52,707,692,16,769
2025-08-11 09:10:07,701,702,-1,776
2025-08-11 09:10:22,722,744,-22,776
2025-08-11 09:10:37,698,719,-21,776
2025-08-11 09:10:52,700,716,-16,776
2025-08-11 09:11:07,713,730,-17,776
2025-08-11 09:11:22,705,717,-11,776
2025-08-11 09:11:37,740,723,17,784
2025-08-11 09:11:53,705,697,9,784
2025-08-11 09:12:08,726,740,-14,784
2025-08-11 09:12:23,707,686,21,784
2025-08-11 09:12:38,723,691,32,784
2025-08-11 09:12:53,698,642,56,784
2025-08-11 09:13:08,710,697,14,782
2025-08-11 09:13:23,697,702,-5,782
2025-08-11 09:13:38,698,705,-8,778
2025-08-11 09:13:53,672,688,-16,778
2025-08-11 09:14:09,688,696,-8,778
2025-08-11 09:14:24,674,688,-14,754
2025-08-11 09:14:39,681,730,-49,743
2025-08-11 09:14:54,652,629,23,743
2025-08-11 09:15:09,685,660,25,743
2025-08-11 09:15:24,662,710,-48,734
2025-08-11 09:15:39,687,715,-28,728
2025-08-11 09:15:54,692,734,-42,728
2025-08-11 09:16:09,699,768,-68,728
2025-08-11 09:16:24,688,733,-45,728
2025-08-11 09:16:39,677,701,-24,728
2025-08-11 09:16:55,688,696,-8,728
2025-08-11 09:17:10,706,716,-10,714
2025-08-11 09:17:25,691,683,8,714
2025-08-11 09:17:40,701,682,19,714
2025-08-11 09:17:55,744,708,36,714
2025-08-11 09:18:10,740,699,42,711
2025-08-11 09:18:25,747,696,51,711
2025-08-11 09:18:40,729,710,19,707
2025-08-11 09:18:55,770,746,24,707
2025-08-11 09:19:11,759,716,43,707
2025-08-11 09:19:26,770,715,55,707
2025-08-11 09:19:41,765,690,75,707
2025-08-11 09:19:56,762,636,126,707
2025-08-11 09:20:11,767,662,105,708
2025-08-11 09:20:26,766,657,110,708
2025-08-11 09:20:41,769,656,113,711
2025-08-11 09:20:56,740,668,72,711
2025-08-11 09:21:11,753,714,39,712
2025-08-11 09:21:27,738,722,17,712
2025-08-11 09:21:42,733,654,79,712
2025-08-11 09:21:57,727,629,99,712
2025-08-11 09:22:12,723,645,78,712
2025-08-11 09:22:27,711,595,116,712
2025-08-11 09:22:42,714,557,157,722
2025-08-11 09:22:57,678,560,117,722
2025-08-11 09:23:12,693,559,134,723
2025-08-11 09:23:27,671,568,103,723
2025-08-11 09:23:43,664,584,81,726
2025-08-11 09:23:58,641,555,86,726
2025-08-11 09:24:13,645,576,69,729
2025-08-11 09:24:28,650,571,79,729
2025-08-11 09:24:43,654,609,46,730
2025-08-11 09:24:58,639,558,82,730
2025-08-11 09:25:13,641,583,58,730
2025-08-11 09:25:28,637,598,39,730
2025-08-11 09:25:43,599,574,26,728
2025-08-11 09:25:58,612,575,37,728
2025-08-11 09:26:13,592,544,48,722
2025-08-11 09:26:29,602,579,23,722
2025-08-11 09:26:44,585,553,32,719
2025-08-11 09:26:59,595,563,32,719
2025-08-11 09:27:14,609,549,60,719
2025-08-11 09:27:29,594,537,56,719
2025-08-11 09:27:44,624,562,62,719
2025-08-11 09:27:59,604,568,37,719
2025-08-11 09:28:14,620,560,59,699
2025-08-11 09:28:29,620,577,43,699
2025-08-11 09:28:44,653,613,40,695
2025-08-11 09:28:59,626,576,50,695
2025-08-11 09:29:15,661,547,113,689
2025-08-11 09:29:30,652,543,109,689
2025-08-11 09:29:45,665,576,89,681
2025-08-11 09:30:00,634,608,26,681
2025-08-11 09:30:15,667,617,50,675
2025-08-11 09:30:30,652,554,99,675
2025-08-11 09:30:45,660,569,91,675
2025-08-11 09:31:00,639,618,21,651
2025-08-11 09:31:16,655,602,54,642
2025-08-11 09:31:31,634,559,75,642
2025-08-11 09:31:46,656,567,89,637
2025-08-11 09:32:01,660,559,100,637
2025-08-11 09:32:16,686,559,127,633
2025-08-11 09:32:31,676,552,125,633
2025-08-11 09:32:46,666,550,116,633
2025-08-11 09:33:01,690,571,119,633
2025-08-11 09:33:16,691,579,112,633
2025-08-11 09:33:31,709,555,154,633
2025-08-11 09:33:46,694,611,83,637
2025-08-11 09:34:02,719,635,84,637
2025-08-11 09:34:17,697,595,103,639
2025-08-11 09:34:32,719,613,106,639
2025-08-11 09:34:47,720,570,151,641
2025-08-11 09:35:02,722,618,103,641
2025-08-11 09:35:17,744,590,153,645
2025-08-11 09:35:32,742,580,162,645
2025-08-11 09:35:47,786,625,160,649
2025-08-11 09:36:02,788,617,171,649
2025-08-11 09:36:17,786,586,201,671
2025-08-11 09:36:32,804,625,179,671
2025-08-11 09:36:48,799,603,196,681
2025-08-11 09:37:03,806,587,219,681
2025-08-11 09:37:18,845,579,266,693
2025-08-11 09:37:33,848,618,230,693
2025-08-11 09:37:48,855,605,250,700
2025-08-11 09:38:03,866,644,222,700
2025-08-11 09:38:18,880,571,309,700
2025-08-11 09:38:33,883,602,281,700
2025-08-11 09:38:48,894,563,331,700
2025-08-11 09:39:03,920,572,348,700
2025-08-11 09:39:18,919,574,345,724
2025-08-11 09:39:34,898,527,371,724
2025-08-11 09:39:49,937,562,374,727
2025-08-11 09:40:04,919,601,318,727
2025-08-11 09:40:19,925,556,368,735
2025-08-11 09:40:36,915,530,385,735
2025-08-11 09:40:51,943,557,386,750
2025-08-11 09:41:50,945,608,337,808
2025-08-11 09:42:05,925,528,396,808
2025-08-11 09:42:20,916,558,359,832
2025-08-11 09:42:35,910,514,395,832
2025-08-11 09:42:50,912,531,381,851
2025-08-11 09:43:06,905,509,396,851
2025-08-11 09:43:21,939,557,382,867
2025-08-11 09:43:36,918,528,391,867
2025-08-11 09:43:51,949,545,404,867
2025-08-11 09:44:06,937,525,412,867
2025-08-11 09:44:21,960,542,418,867
2025-08-11 09:44:36,985,567,417,867
2025-08-11 09:44:52,947,525,421,891
2025-08-11 09:45:07,1003,562,441,891
2025-08-11 09:45:22,988,548,440,896
2025-08-11 09:45:42,1002,575,427,896
2025-08-11 09:45:57,1033,564,470,903
2025-08-11 09:46:12,984,541,443,903
2025-08-11 09:46:28,1003,533,470,912
2025-08-11 09:46:43,1003,572,431,918
2025-08-11 09:46:58,1003,547,456,918
2025-08-11 09:47:13,1036,573,462,918
2025-08-11 09:47:28,1034,557,477,945
2025-08-11 09:47:43,1069,550,518,956
2025-08-11 09:47:58,1055,571,484,956
2025-08-11 09:48:13,1066,571,495,963
2025-08-11 09:48:28,1096,590,506,963
2025-08-11 09:48:44,1063,555,507,971
2025-08-11 09:48:59,1066,543,522,971
2025-08-11 09:49:14,1081,576,504,971
2025-08-11 09:49:29,1092,616,476,971
2025-08-11 09:49:44,1088,602,485,971
2025-08-11 09:49:59,1107,649,458,971
2025-08-11 09:50:14,1083,571,512,993
2025-08-11 09:50:29,1094,609,485,993
2025-08-11 09:50:44,1078,590,489,994
2025-08-11 09:50:59,1068,602,467,994
2025-08-11 09:51:15,1078,576,502,1000
2025-08-11 09:51:30,1079,523,556,1000
2025-08-11 09:51:45,1079,561,518,1011
2025-08-11 09:52:00,1100,608,492,1011
2025-08-11 09:52:15,1091,608,483,1016
2025-08-11 09:52:30,1060,606,453,1016
2025-08-11 09:52:45,1054,621,433,1046
2025-08-11 09:53:00,1039,558,481,1046
2025-08-11 09:53:16,1009,575,434,1061
2025-08-11 09:53:31,990,562,428,1061
2025-08-11 09:53:46,995,563,432,1070
2025-08-11 09:54:01,984,578,406,1070
2025-08-11 09:54:16,994,557,437,1074
2025-08-11 09:54:31,995,556,439,1074
2025-08-11 09:54:46,1020,609,411,1074
2025-08-11 09:55:01,1002,604,399,1074
2025-08-11 09:55:16,1021,596,424,1074
2025-08-11 09:55:31,1060,617,443,1074
2025-08-11 09:55:46,1050,590,459,1072
2025-08-11 09:56:01,1080,585,495,1072
2025-08-11 09:56:17,1077,530,547,1072
2025-08-11 09:56:32,1097,561,536,1072
2025-08-11 09:57:24,1193,564,629,1067
2025-08-11 09:57:39,1215,588,627,1067
2025-08-11 09:57:54,1224,563,661,1067
2025-08-11 09:58:09,1238,595,642,1067
2025-08-11 09:58:24,1243,587,656,1070
2025-08-11 09:58:40,1257,657,599,1070
2025-08-11 09:58:55,1247,598,649,1069
2025-08-11 09:59:10,1264,574,690,1069
2025-08-11 09:59:25,1279,516,764,1069
2025-08-11 09:59:40,1266,575,691,1073
2025-08-11 09:59:55,1296,604,692,1073
2025-08-11 10:00:10,1302,624,679,1073
2025-08-11 10:00:25,1304,605,698,1073
2025-08-11 10:00:40,1330,567,763,1073
2025-08-11 10:00:55,1343,581,762,1073
2025-08-11 10:01:11,1324,569,755,1073
2025-08-11 10:01:26,1319,569,751,1107
2025-08-11 10:01:41,1325,573,752,1107
2025-08-11 10:01:56,1322,602,720,1111
2025-08-11 10:02:11,1314,600,714,1111
2025-08-11 10:02:26,1312,611,701,1124
2025-08-11 10:02:41,1300,610,690,1124
2025-08-11 10:02:56,1313,616,698,1142
2025-08-11 10:03:11,1308,600,708,1142
2025-08-11 10:03:26,1309,634,674,1142
2025-08-11 10:03:41,1293,632,661,1142
2025-08-11 10:03:56,1311,599,712,1222
2025-08-11 10:04:12,1320,657,662,1222
2025-08-11 10:04:27,1307,605,702,1249
2025-08-11 10:04:42,1316,674,642,1272
2025-08-11 10:04:57,1305,651,654,1272
2025-08-11 10:05:12,1297,676,621,1284
2025-08-11 10:05:27,1307,607,700,1284
2025-08-11 10:05:42,1285,590,694,1284
2025-08-11 10:05:57,1301,650,651,1284
2025-08-11 10:06:12,1288,608,680,1284
2025-08-11 10:06:27,1266,627,640,1284
2025-08-11 10:06:42,1251,624,628,1284
2025-08-11 10:06:58,1244,622,622,1303
2025-08-11 10:07:13,1213,594,619,1305
2025-08-11 10:07:28,1178,646,532,1305
2025-08-11 10:07:43,1150,601,549,1306
2025-08-11 10:07:58,1111,577,534,1306
2025-08-11 10:08:13,1095,538,557,1306
2025-08-11 10:08:28,1052,541,511,1307
2025-08-11 10:08:43,1065,684,381,1301
2025-08-11 10:08:58,1003,579,424,1301
2025-08-11 10:09:13,1056,638,418,1301
2025-08-11 10:09:28,1019,638,382,1271
2025-08-11 10:09:43,1009,623,386,1271
2025-08-11 10:09:59,1013,662,352,1259
2025-08-11 10:10:14,969,624,346,1259
2025-08-11 10:10:29,974,629,345,1248
2025-08-11 10:10:44,946,708,238,1238
2025-08-11 10:10:59,959,724,235,1238
2025-08-11 10:11:14,949,732,217,1238
2025-08-11 10:11:29,935,794,141,1238
2025-08-11 10:11:44,916,739,176,1238
2025-08-11 10:11:59,929,741,188,1238
2025-08-11 10:12:14,905,725,180,1187
2025-08-11 10:12:30,886,762,124,1187
2025-08-11 10:12:45,882,724,158,1182
2025-08-11 10:13:00,870,718,152,1182
2025-08-11 10:13:15,899,694,205,1166
2025-08-11 10:13:30,914,762,151,1166
2025-08-11 10:13:45,882,714,169,1141
2025-08-11 10:14:00,907,755,152,1141
2025-08-11 10:14:16,926,736,190,1125
2025-08-11 10:14:31,897,707,190,1125
2025-08-11 10:14:46,930,719,211,1125
2025-08-11 10:15:01,958,747,211,1042
2025-08-11 10:15:16,975,735,239,1006
2025-08-11 10:15:31,978,720,258,1006
2025-08-11 10:15:46,968,701,267,980
2025-08-11 10:16:01,1015,733,282,980
2025-08-11 10:16:16,998,675,323,962
2025-08-11 10:16:31,1044,694,350,962
2025-08-11 10:16:46,1070,689,382,962
2025-08-11 10:17:02,1098,793,305,962
2025-08-11 10:17:17,1161,708,453,962
2025-08-11 10:17:32,1178,698,481,962
2025-08-11 10:17:47,1226,694,532,962
2025-08-11 10:18:02,1252,711,541,949
2025-08-11 10:18:17,1281,709,573,947
2025-08-11 10:18:32,1319,710,609,947
2025-08-11 10:18:47,1338,682,656,950
2025-08-11 10:19:02,1342,669,673,950
2025-08-11 10:19:17,1361,679,682,958
2025-08-11 10:19:32,1360,680,681,958
2025-08-11 10:19:48,1369,673,696,971
2025-08-11 10:20:03,1383,704,680,971
2025-08-11 10:20:18,1370,653,717,1050
2025-08-11 10:20:33,1368,622,746,1050
2025-08-11 10:20:48,1362,651,711,1086
2025-08-11 10:21:03,1362,653,709,1086
2025-08-11 10:21:18,1354,645,709,1119
2025-08-11 10:21:33,1358,669,689,1119
2025-08-11 10:21:48,1344,702,643,1144
2025-08-11 10:22:03,1342,668,674,1144
2025-08-11 10:22:18,1325,672,652,1144
2025-08-11 10:22:37,1294,665,629,1144
2025-08-11 10:22:52,1274,664,610,1144
2025-08-11 10:23:07,1251,666,585,1144
2025-08-11 10:23:22,1218,654,565,1203
2025-08-11 10:23:38,1201,664,537,1203
2025-08-11 10:23:53,1206,664,542,1212
2025-08-11 10:24:08,1199,677,522,1212
2025-08-11 10:24:23,1186,662,524,1225
2025-08-11 10:24:38,1167,685,483,1225
2025-08-11 10:24:53,1181,695,487,1242
2025-08-11 10:25:09,1180,716,464,1242
2025-08-11 10:25:24,1180,659,521,1249
2025-08-11 10:25:39,1198,666,532,1249
2025-08-11 10:25:54,1204,660,544,1270
2025-08-11 10:26:09,1259,670,588,1270
2025-08-11 10:26:24,1227,668,558,1278
2025-08-11 10:26:40,1208,672,536,1278
2025-08-11 10:26:55,1210,670,539,1287
2025-08-11 10:27:10,1222,684,538,1287
2025-08-11 10:27:25,1207,684,523,1283
2025-08-11 10:27:40,1181,681,500,1283
2025-08-11 10:27:55,1167,670,497,1283
2025-08-11 10:28:10,1159,681,478,1283
2025-08-11 10:28:25,1139,705,434,1283
2025-08-11 10:28:40,1110,669,441,1283
2025-08-11 10:28:55,1113,678,435,1265
2025-08-11 10:29:10,1086,684,402,1265
2025-08-11 10:29:26,1085,676,409,1262
2025-08-11 10:29:41,1077,697,380,1262
2025-08-11 10:29:56,1054,669,385,1257
2025-08-11 10:30:11,1067,705,362,1257
2025-08-11 10:30:26,1053,679,374,1248
2025-08-11 10:30:41,1049,699,350,1248
2025-08-11 10:30:56,1065,745,320,1237
