Timestamp,Production_W,Consumption_W,Net_W,PanelTotal_W
2025-08-08 08:57:08,400,573,-174,388
2025-08-08 08:57:23,393,592,-200,391
2025-08-08 08:57:38,399,602,-202,391
2025-08-08 08:57:53,400,630,-229,391
2025-08-08 08:58:08,401,676,-275,395
2025-08-08 08:58:24,392,629,-237,395
2025-08-08 08:58:39,397,598,-201,400
2025-08-08 08:58:54,409,655,-247,400
2025-08-08 08:59:09,431,643,-212,405
2025-08-08 08:59:24,377,593,-216,405
2025-08-08 08:59:39,406,626,-221,405
2025-08-08 08:59:54,363,630,-267,405
2025-08-08 09:00:09,374,626,-253,405
2025-08-08 09:00:24,381,607,-226,405
2025-08-08 09:00:39,369,592,-223,405
2025-08-08 09:00:55,389,603,-214,405
2025-08-08 09:01:10,376,585,-210,405
2025-08-08 09:01:25,320,572,-253,405
2025-08-08 09:01:40,306,595,-289,405
2025-08-08 09:01:55,275,563,-288,404
2025-08-08 09:02:10,328,609,-281,404
2025-08-08 09:02:25,321,616,-295,404
2025-08-08 09:02:40,330,622,-292,404
2025-08-08 09:02:55,318,580,-262,404
2025-08-08 09:03:10,345,619,-274,401
2025-08-08 09:03:25,402,614,-212,401
2025-08-08 09:03:40,375,598,-224,397
2025-08-08 09:03:55,389,614,-225,397
2025-08-08 09:04:10,375,650,-275,390
2025-08-08 09:04:25,389,654,-265,390
2025-08-08 09:04:41,367,642,-275,382
2025-08-08 09:04:56,414,1381,-968,381
2025-08-08 09:05:11,375,663,-287,381
2025-08-08 09:05:26,432,682,-249,380
2025-08-08 09:05:41,376,596,-219,380
2025-08-08 09:05:56,378,614,-236,380
2025-08-08 09:06:11,352,611,-259,380
2025-08-08 09:06:26,410,594,-184,379
2025-08-08 09:06:41,384,588,-204,379
2025-08-08 09:06:56,382,556,-174,377
2025-08-08 09:07:11,392,588,-195,377
2025-08-08 09:07:27,389,599,-210,375
2025-08-08 09:07:42,351,608,-256,375
2025-08-08 09:07:57,371,615,-244,374
2025-08-08 09:08:12,345,575,-230,374
2025-08-08 09:08:27,409,611,-203,374
2025-08-08 09:08:42,398,638,-240,374
2025-08-08 09:08:57,417,627,-210,377
2025-08-08 09:09:12,438,628,-190,377
2025-08-08 09:09:27,451,600,-149,381
2025-08-08 09:09:43,461,598,-137,381
2025-08-08 09:09:58,488,596,-108,390
2025-08-08 09:10:13,558,631,-73,390
2025-08-08 09:10:28,576,643,-67,392
2025-08-08 09:10:43,578,601,-23,392
2025-08-08 09:10:58,588,600,-12,395
2025-08-08 09:11:13,553,552,1,395
2025-08-08 09:11:28,580,571,8,395
2025-08-08 09:11:43,545,564,-19,395
2025-08-08 09:11:58,542,605,-64,399
2025-08-08 09:12:13,540,593,-53,399
2025-08-08 09:12:29,559,566,-7,406
2025-08-08 09:12:44,572,598,-26,406
2025-08-08 09:12:59,556,573,-17,419
2025-08-08 09:13:14,550,576,-26,419
2025-08-08 09:13:29,525,554,-29,426
2025-08-08 09:13:44,547,569,-22,426
2025-08-08 09:13:59,528,576,-48,447
2025-08-08 09:14:14,502,605,-103,447
2025-08-08 09:14:29,516,585,-68,466
2025-08-08 09:14:44,518,585,-67,466
2025-08-08 09:14:59,531,606,-74,466
2025-08-08 09:15:14,508,560,-51,491
2025-08-08 09:15:30,513,560,-48,517
2025-08-08 09:15:45,520,567,-47,517
2025-08-08 09:16:00,500,577,-78,521
2025-08-08 09:16:15,452,564,-112,521
2025-08-08 09:16:30,454,546,-93,526
2025-08-08 09:16:45,427,565,-138,526
2025-08-08 09:17:00,406,559,-152,526
2025-08-08 09:17:15,427,554,-127,526
2025-08-08 09:17:30,426,580,-154,529
2025-08-08 09:17:45,471,571,-100,529
2025-08-08 09:18:00,440,561,-120,529
2025-08-08 09:18:16,410,570,-160,529
2025-08-08 09:18:31,412,574,-162,529
2025-08-08 09:18:46,445,560,-115,529
2025-08-08 09:19:01,443,563,-120,527
2025-08-08 09:19:16,428,549,-121,527
2025-08-08 09:19:31,443,566,-123,519
2025-08-08 09:19:46,452,566,-114,519
2025-08-08 09:20:01,442,549,-107,509
2025-08-08 09:20:16,431,568,-137,509
2025-08-08 09:20:32,428,582,-154,496
2025-08-08 09:20:47,439,587,-148,496
2025-08-08 09:21:02,448,565,-116,479
2025-08-08 09:21:17,456,557,-101,479
2025-08-08 09:21:32,468,578,-110,476
2025-08-08 09:21:47,466,573,-106,476
2025-08-08 09:22:02,438,579,-141,472
2025-08-08 09:22:17,510,581,-71,472
2025-08-08 09:22:32,527,563,-35,472
2025-08-08 09:22:47,573,599,-26,472
2025-08-08 09:23:02,618,591,27,470
2025-08-08 09:23:18,616,572,44,470
2025-08-08 09:23:33,626,556,71,469
2025-08-08 09:23:48,635,567,68,469
2025-08-08 09:24:03,645,598,47,469
2025-08-08 09:24:18,648,597,52,469
2025-08-08 09:24:33,634,6755,-6120,471
2025-08-08 09:24:48,675,6410,-5736,471
2025-08-08 09:25:03,642,6372,-5730,480
2025-08-08 09:25:18,660,6369,-5709,480
2025-08-08 09:25:33,648,6324,-5675,493
2025-08-08 09:25:48,672,6327,-5655,493
2025-08-08 09:26:04,687,6387,-5699,512
2025-08-08 09:26:19,695,6384,-5688,512
2025-08-08 09:26:34,707,6358,-5651,538
2025-08-08 09:26:49,702,6375,-5672,538
2025-08-08 09:27:04,683,6366,-5683,544
2025-08-08 09:27:19,622,6373,-5751,544
2025-08-08 09:27:34,591,6436,-5845,554
2025-08-08 09:27:49,613,6416,-5803,554
2025-08-08 09:28:04,589,6303,-5714,554
2025-08-08 09:28:19,547,6387,-5839,554
2025-08-08 09:28:34,523,6302,-5778,563
2025-08-08 09:28:50,482,6370,-5888,563
2025-08-08 09:29:05,485,6343,-5857,571
2025-08-08 09:29:20,475,6384,-5909,571
2025-08-08 09:29:35,446,6404,-5957,586
2025-08-08 09:29:50,448,6425,-5977,586
2025-08-08 09:30:05,494,6351,-5857,590
2025-08-08 09:30:20,515,6479,-5964,590
2025-08-08 09:30:35,522,6423,-5902,598
2025-08-08 09:30:50,490,6426,-5936,598
2025-08-08 09:31:05,497,6449,-5952,602
2025-08-08 09:31:21,492,6450,-5958,602
2025-08-08 09:31:36,488,6406,-5918,602
2025-08-08 09:31:51,530,6370,-5840,602
2025-08-08 09:32:06,541,6380,-5839,596
2025-08-08 09:32:21,550,6496,-5946,596
2025-08-08 09:32:36,561,6396,-5835,592
2025-08-08 09:32:51,562,6408,-5845,592
2025-08-08 09:33:06,554,6450,-5896,587
2025-08-08 09:33:21,525,6450,-5925,587
2025-08-08 09:33:36,508,6421,-5913,587
2025-08-08 09:33:51,515,6473,-5958,587
2025-08-08 09:34:07,498,6434,-5935,580
2025-08-08 09:34:22,489,7635,-7146,580
2025-08-08 09:34:37,519,6476,-5957,574
2025-08-08 09:34:52,517,6532,-6015,574
2025-08-08 09:35:07,550,6533,-5984,561
2025-08-08 09:35:22,590,6471,-5881,561
2025-08-08 09:35:37,625,6477,-5852,557
2025-08-08 09:35:52,638,6472,-5834,557
2025-08-08 09:36:07,702,6472,-5770,553
2025-08-08 09:36:22,721,6484,-5762,553
2025-08-08 09:36:37,752,6513,-5761,548
2025-08-08 09:36:53,787,6505,-5717,548
2025-08-08 09:37:08,801,6497,-5696,549
2025-08-08 09:37:23,790,6464,-5673,549
2025-08-08 09:37:38,766,6493,-5727,560
2025-08-08 09:37:53,750,6533,-5783,560
2025-08-08 09:38:08,752,6499,-5747,563
2025-08-08 09:38:23,689,6514,-5825,563
2025-08-08 09:38:38,690,6520,-5829,568
2025-08-08 09:38:53,693,6510,-5817,568
2025-08-08 09:39:08,684,6500,-5816,568
2025-08-08 09:39:23,620,6483,-5863,568
2025-08-08 09:39:38,690,6496,-5806,575
2025-08-08 09:39:54,687,6531,-5843,575
2025-08-08 09:40:09,711,6531,-5821,584
2025-08-08 09:40:24,718,6451,-5733,584
2025-08-08 09:40:39,770,6494,-5724,602
2025-08-08 09:40:54,785,6493,-5708,602
2025-08-08 09:41:09,737,6511,-5773,612
2025-08-08 09:41:24,683,6454,-5771,612
2025-08-08 09:41:39,675,6494,-5819,647
2025-08-08 09:41:55,641,6468,-5827,647
2025-08-08 09:42:10,641,6519,-5878,668
2025-08-08 09:42:25,651,6507,-5855,668
2025-08-08 09:42:40,611,6471,-5860,690
2025-08-08 09:42:55,650,6485,-5835,690
2025-08-08 09:43:10,582,6498,-5917,711
2025-08-08 09:43:25,580,6488,-5908,711
2025-08-08 09:43:40,569,6487,-5918,711
2025-08-08 09:43:55,565,6473,-5908,711
2025-08-08 09:44:10,548,6525,-5976,712
2025-08-08 09:44:25,525,6492,-5967,712
2025-08-08 09:44:41,525,6478,-5952,712
2025-08-08 09:44:56,524,6526,-6002,712
2025-08-08 09:45:11,514,6428,-5914,709
2025-08-08 09:45:26,505,6502,-5996,709
2025-08-08 09:45:41,507,6484,-5977,708
2025-08-08 09:45:56,530,6532,-6002,708
2025-08-08 09:46:11,529,6518,-5988,697
2025-08-08 09:46:26,540,6487,-5947,697
2025-08-08 09:46:41,563,6496,-5934,692
2025-08-08 09:46:56,594,6479,-5886,692
2025-08-08 09:47:11,707,6544,-5837,665
2025-08-08 09:47:27,696,6470,-5774,665
2025-08-08 09:47:42,757,6480,-5723,647
2025-08-08 09:47:57,700,6493,-5794,647
2025-08-08 09:48:12,713,6457,-5744,625
2025-08-08 09:48:27,743,6479,-5736,625
2025-08-08 09:48:42,748,6478,-5730,604
2025-08-08 09:48:57,745,6485,-5740,604
2025-08-08 09:49:12,751,6461,-5710,601
2025-08-08 09:49:27,807,6491,-5684,601
2025-08-08 09:49:42,752,6494,-5741,598
2025-08-08 09:49:57,761,6496,-5736,598
2025-08-08 09:50:13,740,6451,-5712,598
2025-08-08 09:50:28,760,6499,-5739,598
2025-08-08 09:50:43,723,6531,-5808,598
2025-08-08 09:50:58,734,6484,-5750,598
2025-08-08 09:51:13,716,6433,-5717,601
2025-08-08 09:51:28,718,6452,-5734,601
2025-08-08 09:51:43,590,6433,-5844,611
2025-08-08 09:51:58,542,6478,-5936,611
2025-08-08 09:52:13,559,6402,-5844,617
2025-08-08 09:52:28,609,6413,-5804,617
2025-08-08 09:52:43,548,6409,-5861,641
2025-08-08 09:52:59,535,6447,-5911,641
2025-08-08 09:53:14,523,6408,-5885,658
2025-08-08 09:53:29,553,6444,-5891,658
2025-08-08 09:53:44,522,6424,-5902,672
2025-08-08 09:53:59,528,6413,-5885,672
2025-08-08 09:54:14,505,6459,-5954,680
2025-08-08 09:54:29,491,6467,-5977,680
2025-08-08 09:54:44,509,6445,-5936,691
2025-08-08 09:54:59,478,6436,-5958,691
2025-08-08 09:55:14,477,6392,-5915,690
2025-08-08 09:55:30,457,6440,-5983,690
2025-08-08 09:55:45,467,6468,-6001,690
2025-08-08 09:56:00,439,6461,-6022,690
2025-08-08 09:56:15,459,6420,-5961,686
2025-08-08 09:56:30,453,6420,-5967,678
2025-08-08 09:56:45,488,6442,-5953,678
2025-08-08 09:57:00,468,6414,-5947,678
2025-08-08 09:57:15,475,6427,-5953,659
2025-08-08 09:57:30,509,6453,-5944,648
2025-08-08 09:57:45,495,6442,-5947,648
2025-08-08 09:58:00,534,6456,-5921,648
2025-08-08 09:58:15,588,6497,-5909,610
2025-08-08 09:58:31,633,6452,-5819,610
2025-08-08 09:58:46,670,6473,-5803,584
2025-08-08 09:59:01,654,963,-309,584
2025-08-08 09:59:16,651,991,-340,559
2025-08-08 09:59:31,664,955,-290,559
2025-08-08 09:59:46,690,6776,-6086,537
2025-08-08 10:00:01,658,6491,-5833,537
2025-08-08 10:00:16,658,6506,-5848,526
2025-08-08 10:00:31,672,944,-272,526
2025-08-08 10:00:46,634,919,-286,524
2025-08-08 10:01:01,567,908,-341,524
2025-08-08 10:01:17,601,834,-233,524
2025-08-08 10:01:32,562,836,-274,524
2025-08-08 10:01:47,603,882,-279,526
2025-08-08 10:02:02,619,914,-295,529
2025-08-08 10:02:17,639,918,-279,529
2025-08-08 10:02:32,604,905,-301,529
2025-08-08 10:02:47,589,867,-277,542
2025-08-08 10:03:02,602,895,-293,548
2025-08-08 10:03:17,599,916,-317,548
2025-08-08 10:03:32,602,886,-284,548
2025-08-08 10:03:47,615,904,-289,566
2025-08-08 10:04:03,580,868,-287,566
2025-08-08 10:04:18,591,872,-281,572
2025-08-08 10:04:33,610,912,-302,572
2025-08-08 10:04:48,613,660,-47,608
2025-08-08 10:05:03,568,597,-29,608
2025-08-08 10:05:18,615,647,-32,622
2025-08-08 10:05:34,559,598,-38,622
2025-08-08 10:05:49,569,652,-83,626
2025-08-08 10:06:04,581,654,-73,629
2025-08-08 10:06:19,575,636,-61,629
2025-08-08 10:06:34,545,615,-70,629
2025-08-08 10:06:49,559,615,-56,629
2025-08-08 10:07:04,550,621,-70,631
2025-08-08 10:07:19,540,625,-85,631
2025-08-08 10:07:34,559,642,-84,627
2025-08-08 10:07:49,564,629,-66,627
2025-08-08 10:08:04,479,624,-145,627
2025-08-08 10:08:19,497,617,-120,624
2025-08-08 10:08:35,538,628,-90,619
2025-08-08 10:08:50,520,605,-85,619
2025-08-08 10:09:05,533,625,-92,619
2025-08-08 10:09:20,560,629,-69,607
2025-08-08 10:09:35,568,628,-60,598
2025-08-08 10:09:50,548,597,-49,598
2025-08-08 10:10:05,561,1301,-740,598
2025-08-08 10:10:20,565,641,-76,584
2025-08-08 10:10:35,563,619,-56,573
2025-08-08 10:10:50,556,615,-59,573
2025-08-08 10:11:06,582,636,-54,571
2025-08-08 10:11:21,567,660,-93,571
2025-08-08 10:11:36,592,641,-48,569
2025-08-08 10:11:51,562,599,-37,569
2025-08-08 10:12:06,567,602,-35,569
2025-08-08 10:12:21,572,584,-12,569
2025-08-08 10:12:36,551,573,-22,567
2025-08-08 10:12:51,554,630,-77,567
2025-08-08 10:13:06,567,583,-16,567
2025-08-08 10:13:21,554,562,-8,567
2025-08-08 10:13:36,563,563,0,562
2025-08-08 10:13:52,557,602,-45,562
2025-08-08 10:14:07,577,573,4,562
2025-08-08 10:14:22,556,563,-7,562
2025-08-08 10:14:37,561,611,-50,566
2025-08-08 10:14:54,531,568,-37,566
2025-08-08 10:15:09,568,593,-24,565
2025-08-08 10:15:25,563,564,-1,565
2025-08-08 10:15:40,559,578,-19,564
2025-08-08 10:15:55,461,546,-85,564
2025-08-08 10:16:10,485,579,-95,567
2025-08-08 10:16:25,468,632,-164,567
2025-08-08 10:16:40,421,616,-196,566
2025-08-08 10:16:55,401,652,-251,566
2025-08-08 10:17:10,356,576,-220,564
2025-08-08 10:17:25,400,643,-243,564
2025-08-08 10:17:40,360,626,-266,564
2025-08-08 10:17:55,450,620,-170,564
2025-08-08 10:18:11,421,623,-202,562
2025-08-08 10:18:26,502,618,-115,562
2025-08-08 10:18:41,613,669,-56,559
2025-08-08 10:18:56,543,584,-41,559
2025-08-08 10:19:11,583,630,-47,553
2025-08-08 10:19:26,556,609,-53,553
2025-08-08 10:19:41,546,629,-82,550
2025-08-08 10:19:56,571,616,-45,550
2025-08-08 10:20:11,537,632,-95,540
2025-08-08 10:20:26,541,588,-47,540
2025-08-08 10:20:42,552,552,-1,531
2025-08-08 10:20:57,580,590,-11,531
2025-08-08 10:21:12,558,610,-52,521
2025-08-08 10:21:27,561,597,-36,521
2025-08-08 10:21:42,563,588,-25,520
2025-08-08 10:21:57,581,601,-20,520
2025-08-08 10:22:12,548,573,-25,518
2025-08-08 10:22:27,568,566,2,518
2025-08-08 10:22:42,555,574,-20,517
2025-08-08 10:22:57,577,592,-16,517
2025-08-08 10:23:12,565,604,-39,517
2025-08-08 10:23:28,574,622,-48,517
2025-08-08 10:23:43,569,584,-15,518
2025-08-08 10:23:58,570,584,-14,518
2025-08-08 10:24:13,571,575,-4,520
2025-08-08 10:24:28,580,612,-32,520
2025-08-08 10:24:43,592,605,-13,525
2025-08-08 10:24:58,517,581,-63,525
2025-08-08 10:25:13,430,611,-181,527
2025-08-08 10:25:28,394,618,-223,527
2025-08-08 10:25:43,359,610,-251,533
2025-08-08 10:25:58,380,615,-234,533
2025-08-08 10:26:14,356,638,-282,535
2025-08-08 10:26:29,380,615,-235,535
2025-08-08 10:26:44,391,634,-242,539
2025-08-08 10:26:59,369,623,-254,539
2025-08-08 10:27:14,388,587,-199,536
2025-08-08 10:27:29,415,636,-220,536
2025-08-08 10:27:44,476,612,-135,534
2025-08-08 10:27:59,589,619,-30,534
2025-08-08 10:28:14,605,641,-36,533
2025-08-08 10:28:29,589,616,-26,533
2025-08-08 10:28:44,621,624,-3,533
2025-08-08 10:28:59,594,622,-28,533
2025-08-08 10:29:15,596,614,-18,530
2025-08-08 10:29:30,608,690,-83,530
2025-08-08 10:29:45,595,617,-22,529
2025-08-08 10:30:00,589,642,-54,529
2025-08-08 10:30:15,597,655,-57,521
2025-08-08 10:30:30,562,620,-57,521
2025-08-08 10:30:45,528,590,-62,520
