Timestamp,SerialNumber,Watts,MaxWatts,DailyMaxWatts,LastReportDate
2025-08-12 07:53:01,Panel_19,12,292,12,1754999560
2025-08-12 07:53:32,Panel_17,8,249,8,1754999587
2025-08-12 07:54:02,Panel_12,12,296,12,1754999618
2025-08-12 07:54:02,Panel_13,13,296,13,1754999619
2025-08-12 07:54:32,Panel_6,11,296,11,1754999647
2025-08-12 07:54:32,Panel_7,11,278,11,1754999647
2025-08-12 07:54:32,Panel_8,17,297,17,1754999648
2025-08-12 07:54:32,Panel_16,12,294,12,1754999651
2025-08-12 07:54:32,Panel_22,14,296,14,1754999654
2025-08-12 07:55:02,Panel_14,11,241,11,1754999678
2025-08-12 07:55:32,Panel_1,11,295,11,1754999705
2025-08-12 07:55:32,Panel_2,15,296,15,1754999707
2025-08-12 07:55:32,Panel_3,10,279,10,1754999707
2025-08-12 07:55:32,Panel_4,16,297,16,1754999710
2025-08-12 07:55:32,Panel_15,13,296,13,1754999712
2025-08-12 07:55:32,Panel_18,17,297,17,1754999714
2025-08-12 07:56:18,Panel_5,17,297,17,1754999768
2025-08-12 07:57:03,Panel_11,9,171,9,1754999799
2025-08-12 07:57:03,Panel_20,18,297,18,1754999802
2025-08-12 07:57:33,Panel_10,14,285,14,1754999827
2025-08-12 07:57:48,Panel_21,15,296,15,1754999860
2025-08-12 07:58:34,Panel_9,15,296,15,1754999887
2025-08-12 07:58:34,Panel_19,14,292,14,1754999890
2025-08-12 07:58:49,Panel_17,9,249,9,1754999918
2025-08-12 07:59:19,Panel_12,13,296,13,1754999949
2025-08-12 07:59:19,Panel_13,14,296,14,1754999950
2025-08-12 08:00:04,Panel_6,12,296,12,1754999977
2025-08-12 08:00:04,Panel_7,12,278,12,1754999978
2025-08-12 08:00:04,Panel_8,18,297,18,1754999979
2025-08-12 08:00:04,Panel_16,12,294,12,1754999981
2025-08-12 08:00:04,Panel_22,15,296,15,1754999982
2025-08-12 08:00:34,Panel_14,12,241,12,1755000010
2025-08-12 08:01:04,Panel_1,12,295,12,1755000036
2025-08-12 08:01:04,Panel_2,16,296,16,1755000038
2025-08-12 08:01:04,Panel_3,10,279,10,1755000039
2025-08-12 08:01:04,Panel_4,17,297,17,1755000040
2025-08-12 08:01:04,Panel_15,13,296,13,1755000042
2025-08-12 08:01:04,Panel_18,17,297,17,1755000044
2025-08-12 08:02:05,Panel_5,17,297,17,1755000097
2025-08-12 08:02:20,Panel_11,10,171,10,1755000128
2025-08-12 08:02:20,Panel_20,18,297,18,1755000131
2025-08-12 08:02:50,Panel_10,14,285,14,1755000157
2025-08-12 08:03:21,Panel_21,16,296,16,1755000193
2025-08-12 08:03:51,Panel_9,16,296,16,1755000217
2025-08-12 08:03:51,Panel_19,14,292,14,1755000222
2025-08-12 08:04:21,Panel_17,9,249,9,1755000252
2025-08-12 08:04:51,Panel_12,14,296,14,1755000279
2025-08-12 08:04:51,Panel_13,15,296,15,1755000280
2025-08-12 08:05:37,Panel_6,13,296,13,1755000308
2025-08-12 08:05:37,Panel_7,13,278,13,1755000309
2025-08-12 08:05:37,Panel_8,19,297,19,1755000310
2025-08-12 08:05:37,Panel_16,13,294,13,1755000313
2025-08-12 08:05:37,Panel_22,16,296,16,1755000314
2025-08-12 08:05:52,Panel_14,13,241,13,1755000338
2025-08-12 08:06:22,Panel_1,13,295,13,1755000367
2025-08-12 08:06:22,Panel_2,18,296,18,1755000368
2025-08-12 08:06:22,Panel_3,11,279,11,1755000369
2025-08-12 08:06:22,Panel_4,18,297,18,1755000370
2025-08-12 08:06:22,Panel_15,15,296,15,1755000370
2025-08-12 08:06:22,Panel_18,19,297,19,1755000373
2025-08-12 08:07:27,Panel_5,20,297,20,1755000427
2025-08-12 08:07:58,Panel_11,11,171,11,1755000459
2025-08-12 08:07:58,Panel_20,21,297,21,1755000462
2025-08-12 08:08:28,Panel_10,16,285,16,1755000487
2025-08-12 08:08:58,Panel_21,18,296,18,1755000520
2025-08-12 08:09:28,Panel_9,17,296,17,1755000548
2025-08-12 08:09:28,Panel_19,16,292,16,1755000551
2025-08-12 08:09:59,Panel_17,10,249,10,1755000579
2025-08-12 08:10:29,Panel_12,14,296,14,1755000609
2025-08-12 08:10:29,Panel_13,15,296,15,1755000610
2025-08-12 08:10:59,Panel_6,13,296,13,1755000639
2025-08-12 08:10:59,Panel_7,14,278,14,1755000640
2025-08-12 08:10:59,Panel_8,20,297,20,1755000641
2025-08-12 08:10:59,Panel_16,13,294,13,1755000642
2025-08-12 08:10:59,Panel_22,15,296,16,1755000644
2025-08-12 08:11:29,Panel_14,13,241,13,1755000669
2025-08-12 08:11:59,Panel_1,12,295,13,1755000698
2025-08-12 08:11:59,Panel_2,17,296,18,1755000699
2025-08-12 08:11:59,Panel_3,11,279,11,1755000701
2025-08-12 08:11:59,Panel_4,18,297,18,1755000702
2025-08-12 08:11:59,Panel_15,14,296,15,1755000702
2025-08-12 08:11:59,Panel_18,19,297,19,1755000705
2025-08-12 08:13:00,Panel_5,18,297,20,1755000758
2025-08-12 08:13:30,Panel_11,10,171,11,1755000788
2025-08-12 08:13:30,Panel_20,19,297,21,1755000792
2025-08-12 08:14:00,Panel_10,15,285,16,1755000818
2025-08-12 08:14:30,Panel_21,16,296,18,1755000849
2025-08-12 08:15:01,Panel_9,16,296,17,1755000880
2025-08-12 08:15:01,Panel_19,15,292,16,1755000881
2025-08-12 08:15:31,Panel_17,9,249,10,1755000910
2025-08-12 08:16:01,Panel_12,14,296,14,1755000940
2025-08-12 08:16:01,Panel_13,15,296,15,1755000942
2025-08-12 08:16:31,Panel_6,13,296,13,1755000968
2025-08-12 08:16:31,Panel_7,13,278,14,1755000969
2025-08-12 08:16:31,Panel_8,19,297,20,1755000969
2025-08-12 08:16:31,Panel_16,13,294,13,1755000971
2025-08-12 08:16:31,Panel_22,16,296,16,1755000974
2025-08-12 08:17:02,Panel_14,13,241,13,1755001000
2025-08-12 08:17:32,Panel_1,13,295,13,1755001029
2025-08-12 08:17:32,Panel_2,18,296,18,1755001030
2025-08-12 08:17:32,Panel_3,11,279,11,1755001031
2025-08-12 08:17:32,Panel_4,18,297,18,1755001032
2025-08-12 08:17:32,Panel_15,14,296,15,1755001034
2025-08-12 08:17:32,Panel_18,19,297,19,1755001036
2025-08-12 08:18:32,Panel_5,20,297,20,1755001089
2025-08-12 08:19:02,Panel_11,11,171,11,1755001121
2025-08-12 08:19:02,Panel_20,21,297,21,1755001124
2025-08-12 08:19:33,Panel_10,16,285,16,1755001150
2025-08-12 08:20:03,Panel_21,18,296,18,1755001183
2025-08-12 08:20:33,Panel_9,17,296,17,1755001210
2025-08-12 08:20:33,Panel_19,16,292,16,1755001211
2025-08-12 08:21:03,Panel_17,10,249,10,1755001241
2025-08-12 08:21:33,Panel_12,15,296,15,1755001269
2025-08-12 08:21:33,Panel_13,16,296,16,1755001270
2025-08-12 08:22:03,Panel_6,14,296,14,1755001299
2025-08-12 08:22:03,Panel_7,14,278,14,1755001300
2025-08-12 08:22:03,Panel_8,21,297,21,1755001301
2025-08-12 08:22:03,Panel_16,14,294,14,1755001302
2025-08-12 08:22:03,Panel_22,17,296,17,1755001304
2025-08-12 08:22:34,Panel_14,14,241,14,1755001330
2025-08-12 08:23:04,Panel_1,14,295,14,1755001360
2025-08-12 08:23:04,Panel_2,19,296,19,1755001360
2025-08-12 08:23:04,Panel_3,12,279,12,1755001362
2025-08-12 08:23:04,Panel_4,20,297,20,1755001363
2025-08-12 08:23:04,Panel_15,16,296,16,1755001366
2025-08-12 08:23:04,Panel_18,21,297,21,1755001368
2025-08-12 08:24:04,Panel_5,22,297,22,1755001421
2025-08-12 08:24:34,Panel_11,12,171,12,1755001451
2025-08-12 08:24:34,Panel_20,24,297,24,1755001451
2025-08-12 08:25:05,Panel_10,19,285,19,1755001481
2025-08-12 08:25:35,Panel_21,21,296,21,1755001511
2025-08-12 08:26:05,Panel_9,22,296,22,1755001541
2025-08-12 08:26:05,Panel_19,20,292,20,1755001542
2025-08-12 08:26:35,Panel_17,13,249,13,1755001572
2025-08-12 08:26:50,Panel_12,20,296,20,1755001600
2025-08-12 08:26:50,Panel_13,21,296,21,1755001601
2025-08-12 08:27:36,Panel_6,20,296,20,1755001633
2025-08-12 08:27:36,Panel_7,19,278,19,1755001634
2025-08-12 08:27:36,Panel_8,28,297,28,1755001634
2025-08-12 08:27:36,Panel_16,20,294,20,1755001635
2025-08-12 08:27:36,Panel_22,23,296,23,1755001637
2025-08-12 08:28:06,Panel_14,19,241,19,1755001662
2025-08-12 08:28:36,Panel_1,19,295,19,1755001691
2025-08-12 08:28:36,Panel_2,26,296,26,1755001691
2025-08-12 08:28:36,Panel_3,17,279,17,1755001693
2025-08-12 08:28:36,Panel_4,27,297,27,1755001694
2025-08-12 08:28:36,Panel_15,23,296,23,1755001695
2025-08-12 08:28:36,Panel_18,29,297,29,1755001696
2025-08-12 08:29:21,Panel_5,29,297,29,1755001751
2025-08-12 08:29:51,Panel_11,16,171,16,1755001783
2025-08-12 08:29:51,Panel_20,31,297,31,1755001783
2025-08-12 08:30:22,Panel_10,24,285,24,1755001812
2025-08-12 08:30:52,Panel_21,26,296,26,1755001842
2025-08-12 08:31:37,Panel_9,25,296,25,1755001872
2025-08-12 08:31:37,Panel_19,23,292,23,1755001874
2025-08-12 08:31:52,Panel_17,14,249,14,1755001901
2025-08-12 08:32:37,Panel_12,21,296,21,1755001932
2025-08-12 08:32:37,Panel_13,22,296,22,1755001934
2025-08-12 08:33:08,Panel_6,20,296,20,1755001962
2025-08-12 08:33:08,Panel_7,20,278,20,1755001962
2025-08-12 08:33:08,Panel_8,28,297,28,1755001962
2025-08-12 08:33:08,Panel_16,20,294,20,1755001965
2025-08-12 08:33:08,Panel_22,23,296,23,1755001968
2025-08-12 08:33:23,Panel_14,18,241,19,1755001992
2025-08-12 08:34:08,Panel_1,18,295,19,1755002022
2025-08-12 08:34:08,Panel_2,25,296,26,1755002022
2025-08-12 08:34:08,Panel_3,16,279,17,1755002024
2025-08-12 08:34:08,Panel_4,26,297,27,1755002024
2025-08-12 08:34:08,Panel_15,21,296,23,1755002026
2025-08-12 08:34:08,Panel_18,27,297,29,1755002027
2025-08-12 08:34:53,Panel_5,27,297,29,1755002082
2025-08-12 08:35:39,Panel_11,15,171,16,1755002114
2025-08-12 08:35:39,Panel_20,29,297,31,1755002116
2025-08-12 08:35:54,Panel_10,22,285,24,1755002141
2025-08-12 08:36:24,Panel_21,24,296,26,1755002173
2025-08-12 08:36:54,Panel_9,24,296,25,1755002202
2025-08-12 08:36:54,Panel_19,22,292,23,1755002205
2025-08-12 08:37:24,Panel_17,14,249,14,1755002232
2025-08-12 08:37:54,Panel_12,21,296,21,1755002262
2025-08-12 08:37:54,Panel_13,22,296,22,1755002264
2025-08-12 08:38:40,Panel_6,20,296,20,1755002294
2025-08-12 08:38:40,Panel_7,20,278,20,1755002295
2025-08-12 08:38:40,Panel_8,29,297,29,1755002294
2025-08-12 08:38:40,Panel_16,20,294,20,1755002297
2025-08-12 08:38:40,Panel_22,23,296,23,1755002300
2025-08-12 08:38:55,Panel_14,19,241,19,1755002323
2025-08-12 08:39:25,Panel_1,19,295,19,1755002352
2025-08-12 08:39:25,Panel_2,26,296,26,1755002353
2025-08-12 08:39:25,Panel_3,16,279,17,1755002354
2025-08-12 08:39:25,Panel_4,27,297,27,1755002354
2025-08-12 08:39:25,Panel_15,21,296,23,1755002356
2025-08-12 08:39:25,Panel_18,28,297,29,1755002357
2025-08-12 08:40:25,Panel_5,28,297,29,1755002412
2025-08-12 08:40:56,Panel_11,15,171,16,1755002442
2025-08-12 08:40:56,Panel_20,30,297,31,1755002443
2025-08-12 08:41:26,Panel_10,23,285,24,1755002473
2025-08-12 08:41:56,Panel_21,24,296,26,1755002504
2025-08-12 08:42:26,Panel_9,23,296,25,1755002533
2025-08-12 08:42:26,Panel_19,22,292,23,1755002534
2025-08-12 08:42:56,Panel_17,13,249,14,1755002566
2025-08-12 08:43:27,Panel_12,19,296,21,1755002594
2025-08-12 08:43:27,Panel_13,20,296,22,1755002595
2025-08-12 08:43:57,Panel_6,18,296,20,1755002624
2025-08-12 08:43:57,Panel_7,18,278,20,1755002625
2025-08-12 08:43:57,Panel_8,27,297,29,1755002624
2025-08-12 08:43:57,Panel_16,18,294,20,1755002626
2025-08-12 08:43:57,Panel_22,21,296,23,1755002627
2025-08-12 08:44:27,Panel_14,17,241,19,1755002653
2025-08-12 08:45:12,Panel_1,16,295,19,1755002683
2025-08-12 08:45:12,Panel_2,23,296,26,1755002684
2025-08-12 08:45:12,Panel_3,14,279,17,1755002686
2025-08-12 08:45:12,Panel_4,24,297,27,1755002685
2025-08-12 08:45:12,Panel_15,18,296,23,1755002688
2025-08-12 08:45:12,Panel_18,25,297,29,1755002689
2025-08-12 08:45:57,Panel_5,24,297,29,1755002744
2025-08-12 08:46:28,Panel_11,13,171,16,1755002774
2025-08-12 08:46:28,Panel_20,26,297,31,1755002775
2025-08-12 08:46:58,Panel_10,20,285,24,1755002803
2025-08-12 08:47:28,Panel_21,21,296,26,1755002834
2025-08-12 08:47:58,Panel_9,20,296,25,1755002865
2025-08-12 08:47:58,Panel_19,19,292,23,1755002866
2025-08-12 08:48:29,Panel_17,12,249,14,1755002895
2025-08-12 08:48:59,Panel_12,18,296,21,1755002924
2025-08-12 08:48:59,Panel_13,19,296,22,1755002925
2025-08-12 08:49:29,Panel_6,17,296,20,1755002954
2025-08-12 08:49:29,Panel_7,17,278,20,1755002955
2025-08-12 08:49:29,Panel_8,26,297,29,1755002956
2025-08-12 08:49:29,Panel_16,17,294,20,1755002958
2025-08-12 08:49:29,Panel_22,20,296,23,1755002958
2025-08-12 08:49:59,Panel_14,17,241,19,1755002984
2025-08-12 08:50:29,Panel_1,16,295,19,1755003014
2025-08-12 08:50:29,Panel_2,23,296,26,1755003014
2025-08-12 08:50:29,Panel_3,14,279,17,1755003016
2025-08-12 08:50:29,Panel_4,24,297,27,1755003016
2025-08-12 08:50:29,Panel_15,19,296,23,1755003019
2025-08-12 08:50:29,Panel_18,25,297,29,1755003020
2025-08-12 08:51:30,Panel_5,25,297,29,1755003074
2025-08-12 08:52:00,Panel_11,14,171,16,1755003103
2025-08-12 08:52:00,Panel_20,27,297,31,1755003106
2025-08-12 08:52:30,Panel_10,21,285,24,1755003134
2025-08-12 08:53:00,Panel_21,23,296,26,1755003165
2025-08-12 08:53:31,Panel_9,23,296,25,1755003195
2025-08-12 08:53:31,Panel_19,21,292,23,1755003196
2025-08-12 08:54:01,Panel_17,14,249,14,1755003227
2025-08-12 08:54:31,Panel_12,21,296,21,1755003255
2025-08-12 08:54:31,Panel_13,22,296,22,1755003255
2025-08-12 08:55:01,Panel_6,20,296,20,1755003286
2025-08-12 08:55:01,Panel_7,20,278,20,1755003286
2025-08-12 08:55:01,Panel_8,30,297,30,1755003287
2025-08-12 08:55:01,Panel_16,20,294,20,1755003288
2025-08-12 08:55:01,Panel_22,24,296,24,1755003289
2025-08-12 08:55:31,Panel_14,19,241,19,1755003314
2025-08-12 08:56:02,Panel_1,20,295,20,1755003345
2025-08-12 08:56:02,Panel_2,27,296,27,1755003345
2025-08-12 08:56:02,Panel_3,17,279,17,1755003347
2025-08-12 08:56:02,Panel_4,29,297,29,1755003346
2025-08-12 08:56:02,Panel_15,23,296,23,1755003348
2025-08-12 08:56:02,Panel_18,30,297,30,1755003352
2025-08-12 08:57:02,Panel_5,31,297,31,1755003405
2025-08-12 08:57:32,Panel_11,18,171,18,1755003438
2025-08-12 08:57:32,Panel_20,35,297,35,1755003438
2025-08-12 08:58:02,Panel_10,27,285,27,1755003465
2025-08-12 08:58:33,Panel_21,30,296,30,1755003499
2025-08-12 08:59:03,Panel_9,30,296,30,1755003525
2025-08-12 08:59:03,Panel_19,27,292,27,1755003527
2025-08-12 08:59:33,Panel_17,17,249,17,1755003557
2025-08-12 09:00:03,Panel_12,26,296,26,1755003586
2025-08-12 09:00:03,Panel_13,27,296,27,1755003586
2025-08-12 09:00:33,Panel_6,24,296,24,1755003615
2025-08-12 09:00:33,Panel_7,24,278,24,1755003616
2025-08-12 09:00:33,Panel_8,35,297,35,1755003619
2025-08-12 09:00:33,Panel_16,24,294,24,1755003621
2025-08-12 09:00:33,Panel_22,29,296,29,1755003621
2025-08-12 09:01:04,Panel_14,23,241,23,1755003647
2025-08-12 09:01:34,Panel_1,22,295,22,1755003676
2025-08-12 09:01:34,Panel_2,31,296,31,1755003677
2025-08-12 09:01:34,Panel_3,19,279,19,1755003677
2025-08-12 09:01:34,Panel_4,32,297,32,1755003679
2025-08-12 09:01:34,Panel_15,26,296,26,1755003680
2025-08-12 09:01:34,Panel_18,34,297,34,1755003681
2025-08-12 09:02:34,Panel_5,33,297,33,1755003735
2025-08-12 09:03:04,Panel_11,18,171,18,1755003766
2025-08-12 09:03:04,Panel_20,34,297,35,1755003767
2025-08-12 09:03:34,Panel_10,26,285,27,1755003798
2025-08-12 09:04:05,Panel_21,28,296,30,1755003830
2025-08-12 09:04:35,Panel_9,28,296,30,1755003856
2025-08-12 09:04:35,Panel_19,25,292,27,1755003857
2025-08-12 09:05:05,Panel_17,16,249,17,1755003887
2025-08-12 09:05:35,Panel_12,25,296,26,1755003916
2025-08-12 09:05:35,Panel_13,26,296,27,1755003917
2025-08-12 09:06:05,Panel_6,24,296,24,1755003947
2025-08-12 09:06:05,Panel_7,23,278,24,1755003949
2025-08-12 09:06:05,Panel_8,34,297,35,1755003951
2025-08-12 09:06:05,Panel_16,24,294,24,1755003953
2025-08-12 09:06:05,Panel_22,28,296,29,1755003954
2025-08-12 09:06:39,Panel_14,22,241,23,1755003979
2025-08-12 09:07:09,Panel_1,22,295,22,1755004007
2025-08-12 09:07:09,Panel_2,30,296,31,1755004008
2025-08-12 09:07:09,Panel_3,19,279,19,1755004008
2025-08-12 09:07:09,Panel_4,32,297,32,1755004008
2025-08-12 09:07:09,Panel_15,26,296,26,1755004010
2025-08-12 09:07:09,Panel_18,33,297,34,1755004011
2025-08-12 09:08:10,Panel_5,33,297,33,1755004067
2025-08-12 09:08:40,Panel_11,19,171,19,1755004099
2025-08-12 09:08:40,Panel_20,35,297,35,1755004099
2025-08-12 09:09:10,Panel_10,27,285,27,1755004129
2025-08-12 09:09:40,Panel_21,29,296,30,1755004161
2025-08-12 09:10:10,Panel_9,28,296,30,1755004188
2025-08-12 09:10:10,Panel_19,26,292,27,1755004189
2025-08-12 09:10:25,Panel_17,16,249,17,1755004217
2025-08-12 09:11:11,Panel_12,24,296,26,1755004246
2025-08-12 09:11:11,Panel_13,25,296,27,1755004248
2025-08-12 09:11:41,Panel_6,22,296,24,1755004277
2025-08-12 09:11:41,Panel_7,22,278,24,1755004278
2025-08-12 09:11:41,Panel_8,33,297,35,1755004279
2025-08-12 09:11:41,Panel_16,22,294,24,1755004282
2025-08-12 09:11:41,Panel_22,26,296,29,1755004285
2025-08-12 09:11:56,Panel_14,22,241,23,1755004308
2025-08-12 09:12:41,Panel_1,21,295,22,1755004339
2025-08-12 09:12:41,Panel_2,30,296,31,1755004340
2025-08-12 09:12:41,Panel_3,18,279,19,1755004340
2025-08-12 09:12:41,Panel_4,30,297,32,1755004341
2025-08-12 09:12:41,Panel_15,24,296,26,1755004345
2025-08-12 09:12:41,Panel_18,32,297,34,1755004344
2025-08-12 09:13:42,Panel_5,33,297,33,1755004399
2025-08-12 09:14:12,Panel_11,19,171,19,1755004431
2025-08-12 09:14:12,Panel_20,36,297,36,1755004431
2025-08-12 09:14:42,Panel_10,28,285,28,1755004458
2025-08-12 09:15:12,Panel_21,30,296,30,1755004490
2025-08-12 09:15:42,Panel_9,30,296,30,1755004518
2025-08-12 09:15:42,Panel_19,28,292,28,1755004519
2025-08-12 09:16:12,Panel_17,18,249,18,1755004551
2025-08-12 09:16:43,Panel_12,27,296,27,1755004579
2025-08-12 09:16:43,Panel_13,29,296,29,1755004580
2025-08-12 09:17:13,Panel_6,26,296,26,1755004610
2025-08-12 09:17:13,Panel_7,26,278,26,1755004610
2025-08-12 09:17:13,Panel_8,38,297,38,1755004611
2025-08-12 09:17:13,Panel_16,27,294,27,1755004612
2025-08-12 09:17:13,Panel_22,31,296,31,1755004613
2025-08-12 09:17:28,Panel_14,25,241,25,1755004638
2025-08-12 09:18:13,Panel_1,26,295,26,1755004668
2025-08-12 09:18:13,Panel_2,35,296,35,1755004669
2025-08-12 09:18:13,Panel_3,22,279,22,1755004670
2025-08-12 09:18:13,Panel_4,36,297,36,1755004670
2025-08-12 09:18:13,Panel_15,30,296,30,1755004672
2025-08-12 09:18:13,Panel_18,38,297,38,1755004674
2025-08-12 09:18:59,Panel_5,38,297,38,1755004729
2025-08-12 09:19:29,Panel_11,21,171,21,1755004759
2025-08-12 09:19:29,Panel_20,42,297,42,1755004759
2025-08-12 09:19:59,Panel_10,31,285,31,1755004791
2025-08-12 09:20:29,Panel_21,36,296,36,1755004820
2025-08-12 09:20:59,Panel_9,37,296,37,1755004850
2025-08-12 09:20:59,Panel_19,33,292,33,1755004850
2025-08-12 09:21:45,Panel_17,22,249,22,1755004882
2025-08-12 09:22:00,Panel_12,33,296,33,1755004908
2025-08-12 09:22:00,Panel_13,35,296,35,1755004911
2025-08-12 09:22:45,Panel_6,31,296,31,1755004940
2025-08-12 09:22:45,Panel_7,29,278,29,1755004940
2025-08-12 09:22:45,Panel_8,44,297,44,1755004941
2025-08-12 09:22:45,Panel_16,31,294,31,1755004943
2025-08-12 09:22:45,Panel_22,36,296,36,1755004947
2025-08-12 09:23:00,Panel_14,27,241,27,1755004969
2025-08-12 09:23:46,Panel_1,29,295,29,1755004999
2025-08-12 09:23:46,Panel_2,38,296,38,1755005000
2025-08-12 09:23:46,Panel_3,25,279,25,1755005002
2025-08-12 09:23:46,Panel_4,40,297,40,1755005001
2025-08-12 09:23:46,Panel_15,32,296,32,1755005005
2025-08-12 09:23:46,Panel_18,42,297,42,1755005006
2025-08-12 09:24:31,Panel_5,40,297,40,1755005060
2025-08-12 09:25:01,Panel_11,22,171,22,1755005089
2025-08-12 09:25:01,Panel_20,42,297,42,1755005092
2025-08-12 09:25:31,Panel_10,31,285,31,1755005120
2025-08-12 09:26:02,Panel_21,35,296,36,1755005149
2025-08-12 09:26:32,Panel_9,33,296,37,1755005180
2025-08-12 09:26:32,Panel_19,31,292,33,1755005181
2025-08-12 09:27:17,Panel_17,20,249,22,1755005214
2025-08-12 09:27:32,Panel_12,29,296,33,1755005241
2025-08-12 09:27:32,Panel_13,30,296,35,1755005242
2025-08-12 09:28:17,Panel_6,27,296,31,1755005273
2025-08-12 09:28:17,Panel_7,27,278,29,1755005273
2025-08-12 09:28:17,Panel_8,39,297,44,1755005274
2025-08-12 09:28:17,Panel_16,27,294,31,1755005275
2025-08-12 09:28:17,Panel_22,32,296,36,1755005277
2025-08-12 09:28:32,Panel_14,25,241,27,1755005302
2025-08-12 09:29:18,Panel_1,26,295,29,1755005330
2025-08-12 09:29:18,Panel_2,36,296,38,1755005331
2025-08-12 09:29:18,Panel_3,22,279,25,1755005331
2025-08-12 09:29:18,Panel_4,37,297,40,1755005332
2025-08-12 09:29:18,Panel_15,29,296,32,1755005335
2025-08-12 09:29:18,Panel_18,39,297,42,1755005336
2025-08-12 09:30:03,Panel_5,38,297,40,1755005391
2025-08-12 09:30:33,Panel_11,22,171,22,1755005420
2025-08-12 09:30:33,Panel_20,41,297,42,1755005422
2025-08-12 09:31:03,Panel_10,31,285,31,1755005453
2025-08-12 09:31:34,Panel_21,35,296,36,1755005483
2025-08-12 09:32:04,Panel_9,34,296,37,1755005512
2025-08-12 09:32:04,Panel_19,31,292,33,1755005513
2025-08-12 09:32:34,Panel_17,20,249,22,1755005542
2025-08-12 09:33:04,Panel_12,31,296,33,1755005570
2025-08-12 09:33:04,Panel_13,32,296,35,1755005572
2025-08-12 09:33:49,Panel_6,29,296,31,1755005603
2025-08-12 09:33:49,Panel_7,29,278,29,1755005603
2025-08-12 09:33:49,Panel_8,43,297,44,1755005604
2025-08-12 09:33:49,Panel_16,29,294,31,1755005605
2025-08-12 09:33:49,Panel_22,34,296,36,1755005610
2025-08-12 09:34:04,Panel_14,27,241,27,1755005631
