Timestamp,Production_W,Consumption_W,Net_W,PanelTotal_W
2025-08-13 08:32:46,408,686,-278,395
2025-08-13 08:33:01,382,685,-303,395
2025-08-13 08:33:16,398,699,-301,395
2025-08-13 08:33:32,390,696,-306,398
2025-08-13 08:33:47,396,706,-310,398
2025-08-13 08:34:02,420,750,-330,403
2025-08-13 08:34:17,412,688,-276,403
2025-08-13 08:34:32,392,694,-303,404
2025-08-13 08:34:47,430,709,-280,404
2025-08-13 08:35:02,436,711,-274,408
2025-08-13 08:35:17,449,720,-270,408
2025-08-13 08:35:32,450,713,-263,409
2025-08-13 08:35:47,469,740,-271,409
2025-08-13 08:36:02,434,710,-276,413
2025-08-13 08:36:18,435,732,-297,413
2025-08-13 08:36:33,427,731,-304,423
2025-08-13 08:36:48,447,740,-293,423
2025-08-13 08:37:03,403,709,-306,424
2025-08-13 08:37:18,408,716,-309,424
2025-08-13 08:37:33,398,703,-305,426
2025-08-13 08:37:48,420,734,-314,426
2025-08-13 08:38:03,421,712,-291,426
2025-08-13 08:38:18,399,729,-330,426
2025-08-13 08:38:33,386,698,-312,426
2025-08-13 08:38:48,411,731,-320,426
2025-08-13 08:39:04,415,720,-305,426
2025-08-13 08:39:19,405,726,-321,426
2025-08-13 08:39:34,421,711,-289,426
2025-08-13 08:39:49,441,768,-327,426
2025-08-13 08:40:04,418,712,-294,427
2025-08-13 08:40:19,405,707,-302,427
2025-08-13 08:40:34,419,708,-289,428
2025-08-13 08:40:49,426,733,-308,428
2025-08-13 08:41:04,439,709,-270,429
2025-08-13 08:41:20,456,720,-264,429
2025-08-13 08:41:35,454,762,-308,429
2025-08-13 08:41:50,469,904,-435,429
2025-08-13 08:42:05,486,613,-128,428
2025-08-13 08:42:20,496,591,-95,428
2025-08-13 08:42:35,497,610,-112,428
2025-08-13 08:42:50,513,602,-88,428
2025-08-13 08:43:05,484,608,-124,430
2025-08-13 08:43:20,480,604,-124,430
2025-08-13 08:43:36,493,587,-94,430
2025-08-13 08:43:51,446,562,-116,430
2025-08-13 08:44:06,475,614,-139,430
2025-08-13 08:44:21,452,583,-131,430
2025-08-13 08:44:36,446,577,-130,432
2025-08-13 08:44:51,431,567,-136,432
2025-08-13 08:45:06,469,621,-151,435
2025-08-13 08:45:21,459,613,-153,435
2025-08-13 08:45:36,468,611,-143,437
2025-08-13 08:45:51,486,635,-149,437
2025-08-13 08:46:06,474,586,-112,443
2025-08-13 08:46:22,487,592,-105,443
2025-08-13 08:46:37,476,583,-107,446
2025-08-13 08:46:52,514,614,-101,446
2025-08-13 08:47:07,481,580,-98,454
2025-08-13 08:47:22,494,603,-110,454
2025-08-13 08:47:37,485,593,-108,473
2025-08-13 08:47:52,479,586,-107,475
2025-08-13 08:48:11,492,606,-114,475
2025-08-13 08:48:26,464,602,-139,483
2025-08-13 08:48:41,471,631,-160,483
2025-08-13 08:48:56,483,621,-138,483
2025-08-13 08:49:11,456,652,-196,483
2025-08-13 08:49:26,484,666,-182,483
2025-08-13 08:49:41,461,614,-152,483
2025-08-13 08:49:56,502,606,-105,485
2025-08-13 08:50:11,505,601,-95,485
2025-08-13 08:50:26,505,557,-52,487
2025-08-13 08:50:41,541,592,-51,487
2025-08-13 08:50:56,521,574,-53,488
2025-08-13 08:51:12,542,628,-85,488
2025-08-13 08:51:27,553,661,-108,492
2025-08-13 08:51:42,552,640,-88,492
2025-08-13 08:51:57,558,664,-106,495
2025-08-13 08:52:12,557,635,-77,495
2025-08-13 08:52:27,561,619,-59,495
2025-08-13 08:52:42,559,628,-69,499
2025-08-13 08:52:57,556,612,-56,499
2025-08-13 08:53:12,566,633,-67,508
2025-08-13 08:53:27,562,593,-31,509
2025-08-13 08:53:42,563,583,-19,509
2025-08-13 08:53:58,537,610,-74,517
2025-08-13 08:54:13,551,624,-73,517
2025-08-13 08:54:28,528,576,-48,517
2025-08-13 08:54:43,530,590,-60,517
2025-08-13 08:54:58,499,573,-74,517
2025-08-13 08:55:13,500,562,-63,517
2025-08-13 08:55:28,474,576,-101,520
2025-08-13 08:55:43,496,608,-112,520
2025-08-13 08:55:59,471,621,-151,525
2025-08-13 08:56:14,451,621,-170,525
2025-08-13 08:56:29,450,590,-140,527
2025-08-13 08:56:44,450,617,-167,527
2025-08-13 08:56:59,417,625,-208,529
2025-08-13 08:57:14,414,633,-219,529
2025-08-13 08:57:29,387,627,-240,530
2025-08-13 08:57:44,393,617,-224,530
2025-08-13 08:57:59,391,605,-214,529
2025-08-13 08:58:15,382,600,-218,529
2025-08-13 08:58:30,384,616,-232,520
2025-08-13 08:58:45,380,662,-282,520
2025-08-13 08:59:00,382,665,-283,518
2025-08-13 08:59:15,360,672,-312,518
2025-08-13 08:59:30,370,620,-250,505
2025-08-13 08:59:45,366,646,-280,505
2025-08-13 09:00:00,354,664,-310,505
2025-08-13 09:00:15,364,655,-291,505
2025-08-13 09:00:30,341,630,-289,505
2025-08-13 09:00:45,368,645,-277,505
2025-08-13 09:01:00,369,607,-237,497
2025-08-13 09:01:15,348,582,-234,497
2025-08-13 09:01:31,356,618,-262,485
2025-08-13 09:01:46,343,614,-271,485
2025-08-13 09:02:01,334,574,-240,478
2025-08-13 09:02:16,370,613,-243,478
2025-08-13 09:02:31,310,584,-274,460
2025-08-13 09:02:46,334,622,-289,460
2025-08-13 09:03:01,326,643,-317,449
2025-08-13 09:03:17,319,638,-319,449
2025-08-13 09:03:32,330,666,-337,431
2025-08-13 09:03:47,335,653,-318,431
2025-08-13 09:04:02,356,623,-267,392
2025-08-13 09:04:17,324,633,-309,392
2025-08-13 09:04:32,349,664,-314,388
2025-08-13 09:04:47,341,648,-307,388
2025-08-13 09:05:02,346,643,-297,371
2025-08-13 09:05:17,338,636,-298,371
2025-08-13 09:05:32,337,647,-310,371
2025-08-13 09:05:47,339,627,-287,371
2025-08-13 09:06:03,348,597,-249,371
2025-08-13 09:06:18,318,613,-295,371
2025-08-13 09:06:33,336,642,-305,368
2025-08-13 09:06:48,353,656,-303,368
2025-08-13 09:07:03,336,616,-280,363
2025-08-13 09:07:18,366,572,-206,363
2025-08-13 09:07:33,378,572,-194,361
2025-08-13 09:07:48,376,594,-218,361
2025-08-13 09:08:03,381,610,-229,358
2025-08-13 09:08:18,386,626,-239,358
2025-08-13 09:08:33,401,603,-203,356
2025-08-13 09:08:49,403,634,-231,356
2025-08-13 09:09:04,398,640,-242,355
2025-08-13 09:09:19,397,609,-213,355
2025-08-13 09:09:34,388,586,-198,357
2025-08-13 09:09:49,411,566,-155,357
2025-08-13 09:10:04,403,577,-175,357
2025-08-13 09:10:19,440,617,-177,357
2025-08-13 09:10:34,442,605,-163,357
2025-08-13 09:10:49,432,630,-198,362
2025-08-13 09:11:05,426,556,-131,362
2025-08-13 09:11:20,458,583,-125,362
2025-08-13 09:11:35,455,574,-119,362
2025-08-13 09:11:50,465,583,-119,362
2025-08-13 09:12:05,462,601,-139,366
2025-08-13 09:12:20,470,605,-136,366
2025-08-13 09:12:35,459,579,-120,373
2025-08-13 09:12:50,456,581,-125,373
2025-08-13 09:13:05,454,610,-157,377
2025-08-13 09:13:24,459,613,-154,377
2025-08-13 09:13:39,439,617,-177,388
2025-08-13 09:13:54,439,644,-206,388
2025-08-13 09:14:09,421,612,-191,395
2025-08-13 09:14:24,437,617,-180,395
2025-08-13 09:14:39,418,630,-212,407
2025-08-13 09:14:54,441,651,-211,407
2025-08-13 09:15:09,418,614,-196,434
2025-08-13 09:15:24,437,621,-183,434
2025-08-13 09:15:39,445,623,-178,438
2025-08-13 09:15:54,445,628,-183,438
2025-08-13 09:16:10,458,670,-212,450
2025-08-13 09:16:25,455,669,-215,450
2025-08-13 09:16:40,462,672,-210,450
2025-08-13 09:16:55,417,675,-258,450
2025-08-13 09:17:10,440,656,-215,450
2025-08-13 09:17:25,451,666,-215,450
2025-08-13 09:17:40,460,672,-212,452
2025-08-13 09:17:56,452,680,-227,452
2025-08-13 09:18:11,461,683,-222,455
2025-08-13 09:18:26,452,663,-211,455
2025-08-13 09:18:41,442,639,-196,456
2025-08-13 09:18:56,470,693,-223,456
2025-08-13 09:19:11,443,655,-211,457
2025-08-13 09:19:26,419,648,-228,457
2025-08-13 09:19:41,409,644,-235,457
2025-08-13 09:19:56,428,639,-211,457
2025-08-13 09:20:11,434,694,-260,456
2025-08-13 09:20:26,387,666,-280,456
2025-08-13 09:20:42,430,653,-222,453
2025-08-13 09:20:57,401,681,-280,453
2025-08-13 09:21:12,404,627,-222,452
2025-08-13 09:21:27,372,608,-235,452
2025-08-13 09:21:42,397,659,-262,449
2025-08-13 09:21:57,375,596,-221,449
2025-08-13 09:22:12,376,635,-259,449
2025-08-13 09:22:27,374,609,-235,449
2025-08-13 09:22:42,371,581,-210,449
2025-08-13 09:22:57,388,598,-210,449
2025-08-13 09:23:12,406,606,-200,447
2025-08-13 09:23:28,392,601,-209,447
2025-08-13 09:23:43,423,602,-180,444
2025-08-13 09:23:58,416,628,-212,444
2025-08-13 09:24:13,425,600,-176,442
2025-08-13 09:24:28,419,623,-204,442
2025-08-13 09:24:43,409,645,-236,438
2025-08-13 09:24:58,432,631,-199,438
2025-08-13 09:25:13,427,593,-167,436
2025-08-13 09:25:28,429,624,-195,436
2025-08-13 09:25:43,429,740,-311,433
2025-08-13 09:25:58,463,766,-304,433
2025-08-13 09:26:14,426,736,-310,424
2025-08-13 09:26:29,448,760,-312,424
2025-08-13 09:26:44,450,749,-299,423
2025-08-13 09:26:59,463,752,-289,423
2025-08-13 09:27:14,459,757,-298,420
2025-08-13 09:27:29,472,770,-298,420
2025-08-13 09:27:44,470,761,-291,420
2025-08-13 09:27:59,472,706,-235,420
2025-08-13 09:28:14,460,711,-251,420
2025-08-13 09:28:29,495,736,-241,421
2025-08-13 09:29:00,509,748,-239,421
2025-08-13 09:29:15,500,750,-249,423
2025-08-13 09:29:30,520,740,-220,425
2025-08-13 09:29:45,550,737,-187,425
2025-08-13 09:30:00,539,714,-175,425
2025-08-13 09:30:15,555,710,-156,432
2025-08-13 09:30:30,585,734,-149,432
2025-08-13 09:30:45,573,724,-151,437
2025-08-13 09:31:00,584,753,-168,437
2025-08-13 09:31:15,597,698,-101,447
2025-08-13 09:31:31,599,715,-116,447
2025-08-13 09:31:46,598,748,-151,475
2025-08-13 09:32:01,617,751,-133,479
2025-08-13 09:32:16,622,736,-114,479
2025-08-13 09:32:31,621,706,-85,498
2025-08-13 09:32:46,654,732,-78,498
2025-08-13 09:33:01,630,692,-62,498
2025-08-13 09:33:16,689,692,-3,498
2025-08-13 09:33:41,721,659,62,498
2025-08-13 09:33:56,689,674,15,498
2025-08-13 09:34:11,723,730,-7,507
2025-08-13 09:34:26,726,669,57,507
2025-08-13 09:34:41,752,693,58,522
2025-08-13 09:34:56,767,684,83,522
2025-08-13 09:35:11,799,692,107,531
2025-08-13 09:35:26,818,700,118,531
2025-08-13 09:35:42,828,730,97,555
2025-08-13 09:35:57,851,713,138,555
2025-08-13 09:36:12,854,702,152,569
2025-08-13 09:36:27,914,740,174,569
2025-08-13 09:36:42,930,678,252,598
2025-08-13 09:36:57,977,724,253,598
2025-08-13 09:37:12,1003,711,291,670
2025-08-13 09:37:27,1051,685,366,670
2025-08-13 09:37:42,1104,714,390,679
2025-08-13 09:37:57,1110,704,406,679
2025-08-13 09:38:12,1064,670,394,723
2025-08-13 09:38:28,1025,713,312,723
2025-08-13 09:38:46,1002,705,297,723
2025-08-13 09:39:01,1003,689,314,723
2025-08-13 09:39:16,1012,711,301,723
2025-08-13 09:39:31,1001,731,270,723
2025-08-13 09:39:46,988,645,343,741
2025-08-13 09:40:01,1036,671,365,741
2025-08-13 09:40:16,1013,627,386,769
2025-08-13 09:40:32,1021,662,359,785
2025-08-13 09:40:56,997,3242,-2245,785
2025-08-13 09:41:11,988,3492,-2504,821
2025-08-13 09:41:26,1051,3581,-2530,821
2025-08-13 09:41:41,1132,3533,-2401,844
2025-08-13 09:41:57,1296,3588,-2291,844
2025-08-13 09:42:12,1460,3610,-2151,883
2025-08-13 09:42:27,1585,3587,-2001,883
2025-08-13 09:42:42,1745,3592,-1847,987
2025-08-13 09:42:57,1637,3601,-1964,987
2025-08-13 09:43:12,1452,3580,-2129,1000
2025-08-13 09:43:27,1236,3591,-2355,1000
2025-08-13 09:43:42,1124,3630,-2506,1054
2025-08-13 09:43:57,1058,3629,-2571,1054
2025-08-13 09:44:12,1004,3650,-2647,1054
2025-08-13 09:44:27,991,3636,-2645,1054
2025-08-13 09:44:58,917,3635,-2718,1054
2025-08-13 09:45:13,836,3631,-2795,1067
2025-08-13 09:45:28,792,3571,-2779,1067
2025-08-13 09:45:43,762,3574,-2811,1084
2025-08-13 09:45:58,741,3586,-2844,1084
2025-08-13 09:46:13,705,3576,-2871,1092
2025-08-13 09:46:32,690,3634,-2944,1092
2025-08-13 09:46:47,707,3648,-2940,1107
2025-08-13 09:47:02,674,3688,-3014,1107
2025-08-13 09:47:17,664,3653,-2989,1112
2025-08-13 09:47:32,662,3568,-2906,1112
2025-08-13 09:47:47,662,3633,-2971,1114
2025-08-13 09:48:02,652,3618,-2966,1114
2025-08-13 09:48:18,663,3620,-2957,1067
2025-08-13 09:48:33,655,3626,-2971,1057
2025-08-13 09:48:48,688,3619,-2930,1057
2025-08-13 09:49:03,689,3635,-2945,1057
2025-08-13 09:49:18,687,3640,-2953,997
2025-08-13 09:49:33,679,3674,-2995,997
2025-08-13 09:49:48,682,3639,-2958,997
2025-08-13 09:50:03,691,3644,-2952,997
2025-08-13 09:50:18,687,3630,-2944,997
2025-08-13 09:50:34,687,3713,-3026,972
2025-08-13 09:50:49,698,3667,-2969,972
2025-08-13 09:51:04,683,3578,-2894,934
2025-08-13 09:51:19,696,3658,-2961,934
2025-08-13 09:51:34,673,3621,-2948,934
2025-08-13 09:51:49,686,3611,-2924,913
2025-08-13 09:52:04,680,3603,-2924,913
2025-08-13 09:52:19,679,3616,-2937,863
2025-08-13 09:52:34,686,3636,-2950,863
2025-08-13 09:52:49,645,3612,-2967,835
2025-08-13 09:53:04,625,3647,-3021,835
2025-08-13 09:53:20,640,3621,-2981,790
2025-08-13 09:53:35,596,3600,-3005,790
2025-08-13 09:53:50,622,3632,-3010,712
2025-08-13 09:54:05,606,3622,-3016,706
2025-08-13 09:54:20,589,3603,-3014,706
2025-08-13 09:54:35,586,3615,-3029,706
2025-08-13 09:54:50,575,3604,-3029,687
2025-08-13 09:55:05,587,3576,-2989,687
2025-08-13 09:55:20,614,3658,-3043,687
2025-08-13 09:55:35,604,3631,-3027,687
2025-08-13 09:55:50,615,3577,-2962,687
2025-08-13 09:56:06,659,3632,-2973,684
2025-08-13 09:56:21,696,3669,-2972,684
2025-08-13 09:56:36,769,3649,-2880,684
2025-08-13 09:56:51,814,3533,-2719,678
2025-08-13 09:57:06,816,3504,-2688,678
2025-08-13 09:57:21,865,3575,-2710,677
2025-08-13 09:57:36,827,3490,-2663,677
2025-08-13 09:57:51,824,3521,-2697,675
2025-08-13 09:58:06,861,3544,-2682,676
2025-08-13 09:58:21,865,3590,-2724,676
2025-08-13 09:58:36,858,3542,-2684,676
2025-08-13 09:58:51,877,3533,-2656,675
2025-08-13 09:59:07,876,3555,-2678,675
2025-08-13 09:59:22,899,3526,-2627,690
2025-08-13 09:59:37,899,3463,-2564,692
2025-08-13 09:59:52,982,3513,-2531,692
2025-08-13 10:00:07,982,3515,-2533,711
2025-08-13 10:00:22,1054,3493,-2439,711
2025-08-13 10:00:37,1100,3518,-2418,711
2025-08-13 10:00:52,1135,3484,-2349,711
2025-08-13 10:01:07,1175,3500,-2325,711
2025-08-13 10:01:23,1215,3527,-2312,711
2025-08-13 10:01:38,1231,3547,-2316,727
2025-08-13 10:01:53,1237,3530,-2293,727
2025-08-13 10:02:08,1233,3552,-2319,753
2025-08-13 10:02:23,1216,3542,-2326,753
2025-08-13 10:02:38,1245,3538,-2293,770
2025-08-13 10:02:53,1265,3529,-2264,770
2025-08-13 10:03:08,1296,3523,-2227,814
2025-08-13 10:03:23,1374,3556,-2182,814
2025-08-13 10:03:38,1410,3529,-2119,841
2025-08-13 10:03:53,1464,3542,-2079,841
2025-08-13 10:04:09,1503,3572,-2069,898
2025-08-13 10:04:27,1531,3600,-2070,898
2025-08-13 10:04:42,1549,3543,-1994,1043
2025-08-13 10:04:57,1556,3547,-1991,1043
2025-08-13 10:05:12,1567,3542,-1975,1062
2025-08-13 10:05:28,1577,3533,-1956,1062
2025-08-13 10:05:43,1576,3552,-1976,1148
2025-08-13 10:05:58,1590,3562,-1971,1148
2025-08-13 10:06:13,1570,3558,-1988,1148
2025-08-13 10:06:28,1519,3547,-2028,1148
2025-08-13 10:06:43,1484,3580,-2096,1148
2025-08-13 10:06:58,1469,3574,-2105,1148
2025-08-13 10:07:13,1469,3586,-2117,1178
2025-08-13 10:07:28,1450,3565,-2115,1178
2025-08-13 10:07:43,1488,3592,-2104,1220
2025-08-13 10:07:58,1540,3595,-2055,1220
2025-08-13 10:08:13,1565,3577,-2012,1243
2025-08-13 10:08:29,1549,3612,-2063,1243
2025-08-13 10:08:44,1532,3555,-2024,1296
2025-08-13 10:08:59,1531,3591,-2059,1296
2025-08-13 10:09:14,1512,3609,-2097,1327
2025-08-13 10:09:29,1495,3560,-2064,1327
2025-08-13 10:09:44,1496,3564,-2068,1372
2025-08-13 10:09:59,1519,3586,-2067,1372
2025-08-13 10:10:14,1529,3601,-2072,1372
2025-08-13 10:10:29,1590,3594,-2004,1472
2025-08-13 10:10:44,1612,3584,-1972,1482
2025-08-13 10:10:59,1647,3603,-1957,1482
2025-08-13 10:11:15,1646,3540,-1894,1514
2025-08-13 10:11:30,1638,3559,-1922,1514
2025-08-13 10:11:45,1639,3542,-1903,1514
2025-08-13 10:12:00,1570,3559,-1989,1514
2025-08-13 10:12:15,1499,3554,-2055,1514
2025-08-13 10:12:30,1430,3545,-2115,1514
2025-08-13 10:12:45,1394,3579,-2185,1519
2025-08-13 10:13:00,1342,3571,-2229,1519
2025-08-13 10:13:15,1334,3589,-2255,1527
2025-08-13 10:13:30,1313,3590,-2277,1527
2025-08-13 10:13:45,1315,3666,-2352,1527
2025-08-13 10:14:00,1271,3658,-2386,1527
2025-08-13 10:14:16,1246,1135,111,1527
2025-08-13 10:14:31,1220,1163,57,1527
2025-08-13 10:14:46,1200,1124,76,1524
2025-08-13 10:15:01,1187,1125,63,1524
2025-08-13 10:15:16,1176,930,246,1520
2025-08-13 10:15:31,1172,630,541,1520
2025-08-13 10:15:46,1169,608,561,1478
2025-08-13 10:16:01,1162,593,569,1478
2025-08-13 10:16:16,1172,632,540,1471
2025-08-13 10:16:31,1154,624,531,1471
2025-08-13 10:16:46,1159,645,514,1437
2025-08-13 10:17:01,1131,612,519,1437
2025-08-13 10:17:17,1124,599,526,1437
2025-08-13 10:17:32,1128,627,501,1437
2025-08-13 10:17:47,1111,551,560,1437
2025-08-13 10:18:02,1108,564,544,1437
2025-08-13 10:18:17,1099,572,527,1417
2025-08-13 10:18:32,1082,563,518,1417
2025-08-13 10:18:47,1065,564,501,1388
2025-08-13 10:19:02,1065,575,490,1388
2025-08-13 10:19:17,1063,605,457,1372
2025-08-13 10:19:32,1038,598,440,1372
2025-08-13 10:19:48,1025,586,440,1332
2025-08-13 10:20:03,1020,587,433,1332
2025-08-13 10:20:18,1005,587,418,1308
2025-08-13 10:20:33,1006,593,413,1308
2025-08-13 10:20:48,997,646,351,1263
2025-08-13 10:21:03,963,590,373,1263
2025-08-13 10:21:18,963,570,394,1165
2025-08-13 10:21:33,954,580,374,1165
2025-08-13 10:21:48,943,572,371,1157
2025-08-13 10:22:03,925,635,290,1157
2025-08-13 10:22:18,931,630,301,1114
2025-08-13 10:22:34,902,619,284,1114
2025-08-13 10:22:49,897,635,261,1114
2025-08-13 10:24:03,860,649,211,1102
2025-08-13 10:24:19,872,633,239,1082
2025-08-13 10:24:34,858,650,208,1082
2025-08-13 10:24:49,858,650,208,1072
2025-08-13 10:25:04,862,639,223,1072
2025-08-13 10:25:19,858,617,241,1053
2025-08-13 10:25:34,884,619,265,1053
2025-08-13 10:25:49,894,616,279,1033
2025-08-13 10:26:04,912,643,269,1033
2025-08-13 10:26:19,910,609,301,1007
2025-08-13 10:26:34,937,600,337,1007
2025-08-13 10:26:49,960,565,394,953
2025-08-13 10:27:05,976,585,391,953
2025-08-13 10:27:20,994,553,441,945
2025-08-13 10:27:35,1006,552,454,945
2025-08-13 10:27:50,1052,562,490,923
2025-08-13 10:28:05,1054,562,493,923
2025-08-13 10:28:20,1042,546,496,923
2025-08-13 10:28:35,1039,582,457,923
2025-08-13 10:28:50,1054,563,491,923
2025-08-13 10:29:05,1066,611,455,923
2025-08-13 10:29:21,1064,588,476,921
2025-08-13 10:29:36,1076,603,473,921
2025-08-13 10:29:51,1092,585,506,921
2025-08-13 10:30:06,1115,610,505,921
2025-08-13 10:30:21,1134,602,531,922
2025-08-13 10:30:36,1167,643,524,922
2025-08-13 10:30:51,1198,671,527,931
2025-08-13 10:31:06,1191,582,609,931
2025-08-13 10:31:21,1198,575,623,937
2025-08-13 10:31:36,1213,580,632,937
2025-08-13 10:31:51,1225,538,687,957
2025-08-13 10:32:07,1231,550,681,957
2025-08-13 10:32:22,1250,578,672,1016
2025-08-13 10:32:37,1253,548,705,1016
2025-08-13 10:32:52,1260,598,662,1024
2025-08-13 10:33:07,1276,555,720,1024
2025-08-13 10:33:22,1291,662,628,1062
2025-08-13 10:33:37,1295,569,726,1062
2025-08-13 10:33:52,1303,566,737,1062
2025-08-13 10:34:07,1311,572,740,1062
2025-08-13 10:34:23,1305,567,738,1062
2025-08-13 10:34:38,1301,576,725,1062
2025-08-13 10:34:53,1293,562,732,1077
2025-08-13 10:35:08,1278,552,726,1077
2025-08-13 10:35:23,1266,544,721,1096
2025-08-13 10:35:38,1251,548,703,1096
2025-08-13 10:35:53,1214,560,654,1110
2025-08-13 10:36:08,1219,581,638,1110
2025-08-13 10:36:23,1186,589,598,1140
2025-08-13 10:36:39,1169,572,598,1140
2025-08-13 10:36:54,1151,547,604,1157
2025-08-13 10:37:09,1155,558,596,1157
2025-08-13 10:37:24,1139,566,573,1179
2025-08-13 10:38:16,1054,539,515,1227
2025-08-13 10:38:41,1023,534,490,1227
2025-08-13 10:38:56,1017,545,472,1237
2025-08-13 10:39:11,994,550,444,1237
2025-08-13 10:39:26,991,572,419,1237
2025-08-13 10:39:41,954,569,386,1237
2025-08-13 10:39:57,953,555,398,1237
2025-08-13 10:40:12,947,531,416,1232
2025-08-13 10:40:27,917,557,360,1232
2025-08-13 10:40:42,896,537,359,1232
2025-08-13 10:40:57,902,560,342,1228
2025-08-13 10:41:12,887,545,343,1228
2025-08-13 10:41:27,883,560,322,1213
2025-08-13 10:41:42,872,556,316,1213
2025-08-13 10:41:57,868,576,292,1186
2025-08-13 10:42:12,881,589,291,1186
2025-08-13 10:42:28,869,575,294,1168
2025-08-13 10:42:43,858,553,305,1168
2025-08-13 10:42:58,872,581,292,1135
2025-08-13 10:43:13,864,570,294,1135
2025-08-13 10:43:28,881,575,306,1048
2025-08-13 10:43:43,876,581,295,1048
2025-08-13 10:43:58,864,557,306,1036
2025-08-13 10:44:13,889,615,274,1036
2025-08-13 10:44:28,872,606,266,988
2025-08-13 10:44:43,886,584,302,988
2025-08-13 10:44:58,910,593,316,988
2025-08-13 10:45:14,882,595,287,988
2025-08-13 10:45:29,903,584,319,988
2025-08-13 10:45:44,908,589,319,974
2025-08-13 10:45:59,938,574,364,974
2025-08-13 10:46:14,902,586,316,959
2025-08-13 10:46:29,941,614,327,959
2025-08-13 10:46:44,946,604,343,950
2025-08-13 10:46:59,935,580,354,950
2025-08-13 10:47:14,936,554,381,950
2025-08-13 10:47:29,951,573,378,933
2025-08-13 10:47:44,945,594,351,933
2025-08-13 10:48:00,949,580,368,925
2025-08-13 10:48:15,943,552,390,925
